index,API name,API method name,utterance,parameters,REQUIRED PARAMETERS,VALUES,FORMAT,ID,TECHNICAL,INTER-DEPENDENCY,SEMANTIC RELEVANT
16,OTT details,Advanced Search,Find me the lowest-rated sci-fi TV shows released in 2018.,"{'start_year': 2018, 'end_year': 2018, 'genre': 'sci-fi', 'sort': 'lowestrated', 'type': 'show'}",,,,,,,
16,OTT details,Advanced Search,Could you list the latest drama movies in French with an IMDb rating between 6 and 8?,"{'genre': 'drama', 'language': 'french', 'min_imdb': 6, 'max_imdb': 8, 'sort': 'latest', 'type': 'movie'}",,,,,,,
16,OTT details,Advanced Search,I want to watch the oldest thriller movies from the 1990s with an IMDb rating above 7.5.,"{'start_year': 1990, 'end_year': 1999, 'genre': 'thriller', 'min_imdb': 7.5, 'sort': 'oldest', 'type': 'movie'}",,,,,,,
16,OTT details,Advanced Search,Show me the latest animated TV shows in Spanish released after 2015.,"{'start_year': 2015, 'genre': 'animated', 'language': 'spanish', 'sort': 'latest', 'type': 'show'}",,,,,,,
16,OTT details,Advanced Search,Find me the highest-rated romance movies from 2005 to 2015 in Italian.,"{'start_year': 2005, 'end_year': 2015, 'genre': 'romance', 'language': 'italian', 'sort': 'highestrated', 'type': 'movie'}",,,,,,,
16,OTT details,Advanced Search,Can you list the lowest-rated mystery TV shows in English from the 1980s?,"{'start_year': 1980, 'end_year': 1989, 'genre': 'mystery', 'language': 'english', 'sort': 'lowestrated', 'type': 'show'}",,,,,,,
16,OTT details,Advanced Search,I’m interested in the latest documentary movies in Hindi with an IMDb rating above 6.,"{'genre': 'documentary', 'language': 'hindi', 'min_imdb': 6, 'sort': 'latest', 'type': 'movie'}",,,,,,,
17,Postal Ninja,createTrack,Can you track the package with the number 1Z12345E0205271688 for me?,{'trackCode': '1Z12345E0205271688'},,,,,,,
17,Postal Ninja,createTrack,I need to monitor the shipment with tracking code 9400111899223312345678.,{'trackCode': '9400111899223312345678'},,,,,,,
17,Postal Ninja,createTrack,Please check the status of the package using the tracking number 9205590164917312751083.,{'trackCode': '9205590164917312751083'},,,,,,,
17,Postal Ninja,createTrack,Could you add the parcel with tracking code 1Z999AA10123456784 to my tracking list?,{'trackCode': '1Z999AA10123456784'},,,,,,,
17,Postal Ninja,createTrack,Track the shipment with the number 9400109699938860246573 and let me know its status.,{'trackCode': '9400109699938860246573'},,,,,,,
17,Postal Ninja,createTrack,"I want to follow the package with tracking code 1Z12345E1512345676, which is going to Canada.","{'trackCode': '1Z12345E1512345676', 'destCountry': 'CA'}",,,,,,,
17,Postal Ninja,createTrack,"Can you monitor the delivery with tracking number 9205590164917312751083 for me, using the carrier ID USPS?","{'trackCode': '9205590164917312751083', 'ds': 'USPS'}",,,,,,,
17,Postal Ninja,createTrack,"Please track the package with the number 9400111899223312345678, which is being sent to Germany.","{'trackCode': '9400111899223312345678', 'destCountry': 'DE'}",,,,,,,
17,Postal Ninja,createTrack,"I need to keep an eye on the shipment with tracking code 1Z12345E0205271688, and it’s being handled by FedEx.","{'trackCode': '1Z12345E0205271688', 'ds': 'FedEx'}",,,,,,,
17,Postal Ninja,createTrack,Could you add the package with tracking number 9205590164917312751083 to my tracking list? It’s going to Japan.,"{'trackCode': '9205590164917312751083', 'destCountry': 'JP'}",,,,,,,
18,Recipe - Food - Nutrition,Generate Shopping List,Can you create a shopping list for my meal plan from June 1st to June 7th?,"{'start-date': '2020-06-01', 'end-date': '2020-06-07', 'username': 'dsky', 'hash': '4b5v4398573406'}",,,,,,,
18,Recipe - Food - Nutrition,Generate Shopping List,I need the grocery list for the meals I planned between June 1st and June 7th.,"{'start-date': '2020-06-01', 'end-date': '2020-06-07', 'username': 'dsky', 'hash': '4b5v4398573406'}",,,,,,,
18,Recipe - Food - Nutrition,Generate Shopping List,Please generate the shopping list for my planned meals from June 1st to June 7th.,"{'start-date': '2020-06-01', 'end-date': '2020-06-07', 'username': 'dsky', 'hash': '4b5v4398573406'}",,,,,,,
18,Recipe - Food - Nutrition,Generate Shopping List,Could you prepare a shopping list for the meals I’ve scheduled from June 1st to June 7th?,"{'start-date': '2020-06-01', 'end-date': '2020-06-07', 'username': 'dsky', 'hash': '4b5v4398573406'}",,,,,,,
18,Recipe - Food - Nutrition,Generate Shopping List,What ingredients do I need to buy for my meal plan between June 1st and June 7th?,"{'start-date': '2020-06-01', 'end-date': '2020-06-07', 'username': 'dsky', 'hash': '4b5v4398573406'}",,,,,,,
18,Recipe - Food - Nutrition,Generate Shopping List,Generate a list of groceries for my meal plan from June 1st to June 7th.,"{'start-date': '2020-06-01', 'end-date': '2020-06-07', 'username': 'dsky', 'hash': '4b5v4398573406'}",,,,,,,
18,Recipe - Food - Nutrition,Generate Shopping List,I’d like to see the shopping list for my meal plan from June 1st to June 7th.,"{'start-date': '2020-06-01', 'end-date': '2020-06-07', 'username': 'dsky', 'hash': '4b5v4398573406'}",,,,,,,
18,Recipe - Food - Nutrition,Generate Shopping List,Can you list the groceries I need for my meal plan between June 1st and June 7th?,"{'start-date': '2020-06-01', 'end-date': '2020-06-07', 'username': 'dsky', 'hash': '4b5v4398573406'}",,,,,,,
18,Recipe - Food - Nutrition,Generate Shopping List,What’s on the shopping list for my meal plan from June 1st to June 7th?,"{'start-date': '2020-06-01', 'end-date': '2020-06-07', 'username': 'dsky', 'hash': '4b5v4398573406'}",,,,,,,
18,Recipe - Food - Nutrition,Generate Shopping List,Prepare a grocery list for the meals I’ve planned from June 1st to June 7th.,"{'start-date': '2020-06-01', 'end-date': '2020-06-07', 'username': 'dsky', 'hash': '4b5v4398573406'}",,,,,,,
19,Referential,Languages,Can you show me the languages spoken in France along with their ISO codes?,"{'iso_a2': 'FR', 'fields': 'iso_a2,lang_3,lang'}",,,,,,,
19,Referential,Languages,"I need a list of all languages translated into Spanish, including their flags.","{'lang': 'es', 'fields': 'flag,lang'}",,,,,,,
19,Referential,Languages,What are the official languages of Germany in German?,"{'iso_a2': 'DE', 'lang': 'de', 'fields': 'lang'}",,,,,,,
19,Referential,Languages,Could you provide the ISO codes for the languages spoken in Japan?,"{'iso_a2': 'JP', 'fields': 'iso_a2,lang_3'}",,,,,,,
19,Referential,Languages,List all the languages in Brazil with their corresponding flags.,"{'iso_a2': 'BR', 'fields': 'flag,lang'}",,,,,,,
19,Referential,Languages,"Show me the languages used in Canada, translated into French.","{'iso_a2': 'CA', 'lang': 'fr', 'fields': 'lang'}",,,,,,,
19,Referential,Languages,I’d like to see the ISO codes and flags for the languages spoken in Italy.,"{'iso_a2': 'IT', 'fields': 'iso_a2,flag,lang_3'}",,,,,,,
19,Referential,Languages,Can you translate the list of languages in India into Hindi?,"{'iso_a2': 'IN', 'lang': 'hi', 'fields': 'lang'}",,,,,,,
19,Referential,Languages,Provide me with the languages and their ISO codes for Australia.,"{'iso_a2': 'AU', 'fields': 'iso_a2,lang_3'}",,,,,,,
19,Referential,Languages,"What languages are spoken in Mexico, and can you show their flags?","{'iso_a2': 'MX', 'fields': 'flag,lang'}",,,,,,,
20,Shazam,songs/get-count,Can you tell me how many times 'Blinding Lights' by The Weeknd has been detected?,{'key': 'Blinding Lights'},,,,,,,
20,Shazam,songs/get-count,I need to know the total number of detections for 'Shape of You' by Ed Sheeran.,{'key': 'Shape of You'},,,,,,,
20,Shazam,songs/get-count,Find out how often 'Levitating' by Dua Lipa has been Shazamed.,{'key': 'Levitating'},,,,,,,
20,Shazam,songs/get-count,Could you check the detection count for 'Dance Monkey' by Tones and I?,{'key': 'Dance Monkey'},,,,,,,
20,Shazam,songs/get-count,I’m curious about how many times 'Someone You Loved' by Lewis Capaldi has been identified.,{'key': 'Someone You Loved'},,,,,,,
20,Shazam,songs/get-count,Please look up the number of Shazams for 'Bad Guy' by Billie Eilish.,{'key': 'Bad Guy'},,,,,,,
20,Shazam,songs/get-count,How many times has 'Old Town Road' by Lil Nas X been detected?,{'key': 'Old Town Road'},,,,,,,
20,Shazam,songs/get-count,I’d like to know the total detections for 'Uptown Funk' by Mark Ronson featuring Bruno Mars.,{'key': 'Uptown Funk'},,,,,,,
20,Shazam,songs/get-count,Can you find out how often 'Rolling in the Deep' by Adele has been Shazamed?,{'key': 'Rolling in the Deep'},,,,,,,
20,Shazam,songs/get-count,Tell me the number of times 'Roar' by Katy Perry has been detected.,{'key': 'Roar'},,,,,,,
21,SolarEnergyPrediction,/v2.0/solar/prediction,Can you predict the solar power generation for my PV plant in Berlin with a 5 kWp capacity and a 30-degree panel tilt?,"{'lat': 52.52, 'lon': 13.405, 'wp': 5000, 'deg': 30}",,,,,,,
21,SolarEnergyPrediction,/v2.0/solar/prediction,I need a forecast for my solar panels in Munich with an azimuth of 45 degrees and a 10% system loss.,"{'lat': 48.1351, 'lon': 11.582, 'az': 45, 'loss': 10}",,,,,,,
21,SolarEnergyPrediction,/v2.0/solar/prediction,What’s the expected solar energy output for the next 4 days for my PV system in Hamburg with a 3.5 kWp capacity?,"{'lat': 53.5511, 'lon': 9.9937, 'wp': 3500}",,,,,,,
21,SolarEnergyPrediction,/v2.0/solar/prediction,Generate a solar power forecast for my panels in Frankfurt with a 20-degree declination and a 4 kW inverter.,"{'lat': 50.1109, 'lon': 8.6821, 'deg': 20, 'inverter': 4000}",,,,,,,
21,SolarEnergyPrediction,/v2.0/solar/prediction,Can you provide a prediction for my solar plant in Stuttgart with a 6 kWp capacity and a south-facing orientation?,"{'lat': 48.7758, 'lon': 9.1829, 'wp': 6000, 'az': 0}",,,,,,,
21,SolarEnergyPrediction,/v2.0/solar/prediction,I’d like to know the hourly solar energy forecast for my PV system in Cologne with a 15% system loss.,"{'lat': 50.9375, 'lon': 6.9603, 'loss': 15}",,,,,,,
21,SolarEnergyPrediction,/v2.0/solar/prediction,What’s the predicted solar power output for my panels in Dresden with a 7 kWp capacity and a 25-degree tilt?,"{'lat': 51.0504, 'lon': 13.7373, 'wp': 7000, 'deg': 25}",,,,,,,
21,SolarEnergyPrediction,/v2.0/solar/prediction,Can you forecast the solar energy production for my PV plant in Leipzig with a 5 kW inverter and a 12% system loss?,"{'lat': 51.3397, 'lon': 12.3731, 'inverter': 5000, 'loss': 12}",,,,,,,
21,SolarEnergyPrediction,/v2.0/solar/prediction,I need a 4-day solar power prediction for my panels in Bonn with a 4.5 kWp capacity and a west-facing orientation.,"{'lat': 50.7374, 'lon': 7.0982, 'wp': 4500, 'az': 90}",,,,,,,
21,SolarEnergyPrediction,/v2.0/solar/prediction,What’s the expected solar energy output for my PV system in Hannover with a 6 kWp capacity and a 10-degree panel tilt?,"{'lat': 52.3759, 'lon': 9.732, 'wp': 6000, 'deg': 10}",,,,,,,
22,Spotify,Artist albums,Can you show me all the albums released by Taylor Swift?,{'id': '06HL4z0CvFAxyc27GXpf02'},,,,,,,
22,Spotify,Artist albums,I want to see the first 20 albums by Drake.,"{'id': '3TVXtAsR1Inumwj472S9r4', 'limit': 20}",,,,,,,
22,Spotify,Artist albums,What are the albums from Beyoncé starting from the 10th one?,"{'id': '6vWDO969PvNqNYHIOW5v0m', 'offset': 10}",,,,,,,
22,Spotify,Artist albums,"List the albums by Ed Sheeran, but only show me 15 of them.","{'id': '6eUKZXaKkcviH0Ku9w2n3V', 'limit': 15}",,,,,,,
22,Spotify,Artist albums,Could you fetch the albums by The Weeknd for me?,{'id': '1Xyo4u8uXC1ZmMpatF05PJ'},,,,,,,
22,Spotify,Artist albums,"Show me the albums by Ariana Grande, starting from the 5th album.","{'id': '66CXWjxzNUsdJxJ2JdwvnR', 'offset': 5}",,,,,,,
22,Spotify,Artist albums,I’d like to see the first 30 albums by Kanye West.,"{'id': '5K4W6rqBFWDnAN6FQUkS6x', 'limit': 30}",,,,,,,
22,Spotify,Artist albums,What albums has Billie Eilish released so far?,{'id': '6qqNVTkY8uBg9cP3Jd7DAH'},,,,,,,
22,Spotify,Artist albums,"Can you list the albums by Post Malone, but skip the first 10?","{'id': '246dkjvS1zLTtiykXe5h60', 'offset': 10}",,,,,,,
22,Spotify,Artist albums,"Fetch me the albums by Rihanna, and limit the results to 25.","{'id': '5pKCCKE2ajJHZ9KAiaK11H', 'limit': 25}",,,,,,,
23,Streaming Availability,Search Basic (FREE),Can you find me horror movies available on Netflix and Hulu in Canada?,"{'services': 'netflix,hulu', 'country': 'ca', 'genre': '27', 'show_type': 'movie'}",,,,,,,
23,Streaming Availability,Search Basic (FREE),Show me all the free shows on Peacock in the UK that are in Spanish.,"{'services': 'peacock.free', 'country': 'gb', 'show_original_language': 'es', 'show_type': 'all'}",,,,,,,
23,Streaming Availability,Search Basic (FREE),I’m looking for romantic series on Prime Video that are available with a subscription in France.,"{'services': 'prime.subscription', 'country': 'fr', 'genre': '10749', 'show_type': 'series'}",,,,,,,
23,Streaming Availability,Search Basic (FREE),Find me action movies on Apple TV that are rentable in Australia.,"{'services': 'apple.rent', 'country': 'au', 'genre': '28', 'show_type': 'movie'}",,,,,,,
23,Streaming Availability,Search Basic (FREE),What comedy shows are available on Hulu with the HBO addon in the US?,"{'services': 'hulu.addon.hbo', 'country': 'us', 'genre': '35', 'show_type': 'series'}",,,,,,,
23,Streaming Availability,Search Basic (FREE),Can you list all the documentaries on Disney+ in Germany that are in English?,"{'services': 'disney', 'country': 'de', 'genre': '99', 'show_original_language': 'en', 'show_type': 'all'}",,,,,,,
23,Streaming Availability,Search Basic (FREE),I want to watch sci-fi movies on Prime Video that are buyable in Japan.,"{'services': 'prime.buy', 'country': 'jp', 'genre': '878', 'show_type': 'movie'}",,,,,,,
23,Streaming Availability,Search Basic (FREE),Show me all the thriller series on Netflix in Italy that have the keyword 'mystery'.,"{'services': 'netflix', 'country': 'it', 'genre': '53', 'keyword': 'mystery', 'show_type': 'series'}",,,,,,,
23,Streaming Availability,Search Basic (FREE),Find me family-friendly movies on Peacock that are free to watch in Mexico.,"{'services': 'peacock.free', 'country': 'mx', 'genre': '10751', 'show_type': 'movie'}",,,,,,,
23,Streaming Availability,Search Basic (FREE),Can you search for drama series on HBO Max in Spain that are available with a subscription?,"{'services': 'hbo.subscription', 'country': 'es', 'genre': '18', 'show_type': 'series'}",,,,,,,
24,SynWave,Upload a new file,Can you upload my vacation photos and set them to expire in 2 hours?,"{'file': 'vacation photos', 'expiration_seconds': 7200}",,,,,,,
24,SynWave,Upload a new file,I need to store the quarterly financial report with a download limit of 5.,"{'file': 'quarterly financial report', 'download_limit': 5}",,,,,,,
24,SynWave,Upload a new file,Upload the project proposal and protect it with the username 'admin' and password 'secure123'.,"{'file': 'project proposal', 'auth_username': 'admin', 'auth_password': 'secure123'}",,,,,,,
24,SynWave,Upload a new file,Please save the wedding video and make it available for only 1 hour.,"{'file': 'wedding video', 'expiration_seconds': 3600}",,,,,,,
24,SynWave,Upload a new file,Can you upload the training manual and restrict it to 3 downloads?,"{'file': 'training manual', 'download_limit': 3}",,,,,,,
24,SynWave,Upload a new file,I want to store the confidential contract with the username 'manager' and password 'topsecret'.,"{'file': 'confidential contract', 'auth_username': 'manager', 'auth_password': 'topsecret'}",,,,,,,
24,SynWave,Upload a new file,Upload the presentation slides and set them to expire in 30 minutes.,"{'file': 'presentation slides', 'expiration_seconds': 1800}",,,,,,,
24,SynWave,Upload a new file,Save the research paper and limit it to 10 downloads.,"{'file': 'research paper', 'download_limit': 10}",,,,,,,
24,SynWave,Upload a new file,Can you upload the product demo video and protect it with the username 'demo' and password 'viewonly'?,"{'file': 'product demo video', 'auth_username': 'demo', 'auth_password': 'viewonly'}",,,,,,,
24,SynWave,Upload a new file,I need to store the event photos and make them available for only 3 hours.,"{'file': 'event photos', 'expiration_seconds': 10800}",,,,,,,
25,Tasty,tips/list,Can you show me the first 10 tips for the recipe with ID 1234?,"{'id': 1234, 'size': 10, 'from': 0}",,,,,,,
25,Tasty,tips/list,"I need the next 15 tips for the lasagna recipe, starting from the 5th tip.","{'id': 3562, 'size': 15, 'from': 5}",,,,,,,
25,Tasty,tips/list,Fetch the latest 20 reviews for the chocolate cake recipe with ID 5678.,"{'id': 5678, 'size': 20, 'from': 0}",,,,,,,
25,Tasty,tips/list,Could you get me tips 6 through 10 for the chicken curry recipe?,"{'id': 9101, 'size': 5, 'from': 5}",,,,,,,
25,Tasty,tips/list,Show me the first 25 tips for the recipe with ID 4321.,"{'id': 4321, 'size': 25, 'from': 0}",,,,,,,
25,Tasty,tips/list,I’d like to see tips 11 to 20 for the beef stew recipe.,"{'id': 7531, 'size': 10, 'from': 10}",,,,,,,
25,Tasty,tips/list,Can you retrieve the first 30 tips for the recipe with ID 8642?,"{'id': 8642, 'size': 30, 'from': 0}",,,,,,,
25,Tasty,tips/list,"Give me the next 10 tips for the vegetarian lasagna recipe, starting from tip 15.","{'id': 2468, 'size': 10, 'from': 15}",,,,,,,
25,Tasty,tips/list,I need the first 5 tips for the recipe with ID 9753.,"{'id': 9753, 'size': 5, 'from': 0}",,,,,,,
25,Tasty,tips/list,Could you fetch tips 21 to 30 for the banana bread recipe?,"{'id': 1357, 'size': 10, 'from': 20}",,,,,,,
26,TrackingPackage,TrackingPackage,Can you check the status of my UPS package with tracking number 1Z999AA10123456784?,{'trackingNumber': '1Z999AA10123456784'},,,,,,,
26,TrackingPackage,TrackingPackage,I need to know where my FedEx package with tracking number 123456789012 is right now.,{'trackingNumber': '123456789012'},,,,,,,
26,TrackingPackage,TrackingPackage,Please track the delivery progress of my USPS package using tracking number 9400109699938860242773.,{'trackingNumber': '9400109699938860242773'},,,,,,,
26,TrackingPackage,TrackingPackage,Could you find out the current location of my DHL shipment with tracking number 1234567890?,{'trackingNumber': '1234567890'},,,,,,,
26,TrackingPackage,TrackingPackage,I’d like to see the latest update for my UPS package with tracking number 1Z12345E0205271688.,{'trackingNumber': '1Z12345E0205271688'},,,,,,,
26,TrackingPackage,TrackingPackage,What’s the delivery status of my FedEx package with tracking number 999999999999?,{'trackingNumber': '999999999999'},,,,,,,
26,TrackingPackage,TrackingPackage,Can you provide the tracking details for my USPS package with tracking number 9205590164917312751089?,{'trackingNumber': '9205590164917312751089'},,,,,,,
26,TrackingPackage,TrackingPackage,I need the current status of my DHL package with tracking number 1234567890123456.,{'trackingNumber': '1234567890123456'},,,,,,,
26,TrackingPackage,TrackingPackage,Please check the delivery progress for my UPS package with tracking number 1Z12345E1512345676.,{'trackingNumber': '1Z12345E1512345676'},,,,,,,
26,TrackingPackage,TrackingPackage,Could you track my FedEx shipment with tracking number 123456789012 and let me know its status?,{'trackingNumber': '123456789012'},,,,,,,
27,Veriphone,verify,Can you check if the phone number +447912345678 is valid and tell me which country it belongs to?,{'phone': '+447912345678'},,,,,,,
27,Veriphone,verify,I need to verify the phone number 02079460061 and confirm its country of origin.,{'phone': '02079460061'},,,,,,,
27,Veriphone,verify,Please validate the phone number +33123456789 and let me know if it’s active.,{'phone': '+33123456789'},,,,,,,
27,Veriphone,verify,"Is the phone number 2125551234 valid? Also, can you specify the country it’s registered in?",{'phone': '2125551234'},,,,,,,
27,Veriphone,verify,Check the validity of the phone number +4915123577723 and provide details about its location.,{'phone': '+4915123577723'},,,,,,,
27,Veriphone,verify,I’m trying to verify the phone number 81312345678. Can you confirm its status and country?,{'phone': '81312345678'},,,,,,,
27,Veriphone,verify,Could you verify if the phone number +61234567890 is active and tell me which country it’s from?,{'phone': '+61234567890'},,,,,,,
27,Veriphone,verify,Please check the phone number 9171234567 and let me know if it’s valid and its country code.,{'phone': '9171234567'},,,,,,,
27,Veriphone,verify,"Is the phone number +442071234567 valid? Also, can you confirm its country of registration?",{'phone': '+442071234567'},,,,,,,
27,Veriphone,verify,Verify the phone number 3125551234 and provide information about its country and status.,{'phone': '3125551234'},,,,,,,
28,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]",Can you show me the live feed from the webcams with IDs 12345 and 67890?,"{'webcamid': '12345,67890', 'show': 'webcams:image,location'}",,,,,,,
28,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]",I need the timelapse slideshow for the webcam located in Paris with ID 54321.,"{'webcamid': '54321', 'show': 'webcams:image,location'}",,,,,,,
28,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]","Please display the webcam feeds for the IDs 98765, 43210, and 11223 in Spanish.","{'webcamid': '98765,43210,11223', 'lang': 'es', 'show': 'webcams:image,location'}",,,,,,,
28,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]",Show me the live view from the webcam with ID 33445 in New York.,"{'webcamid': '33445', 'show': 'webcams:image,location'}",,,,,,,
28,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]",Can you get me the webcam feed for the IDs 55667 and 77889 in French?,"{'webcamid': '55667,77889', 'lang': 'fr', 'show': 'webcams:image,location'}",,,,,,,
28,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]",I want to see the timelapse for the webcam with ID 99001 in Tokyo.,"{'webcamid': '99001', 'show': 'webcams:image,location'}",,,,,,,
28,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]",Fetch the live feed from the webcams with IDs 22334 and 44556 in German.,"{'webcamid': '22334,44556', 'lang': 'de', 'show': 'webcams:image,location'}",,,,,,,
28,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]",Show me the webcam views for the IDs 66778 and 88990 in Italian.,"{'webcamid': '66778,88990', 'lang': 'it', 'show': 'webcams:image,location'}",,,,,,,
28,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]",Can you display the live feed from the webcam with ID 11223 in London?,"{'webcamid': '11223', 'show': 'webcams:image,location'}",,,,,,,
28,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]",I need the timelapse for the webcams with IDs 33445 and 55667 in Japanese.,"{'webcamid': '33445,55667', 'lang': 'ja', 'show': 'webcams:image,location'}",,,,,,,
29,Working days,/1.3/list_non_working_days,"Can you list all the non-working days between March 1, 2023, and March 31, 2023, in France?","{'start_date': '2023-03-01', 'end_date': '2023-03-31', 'country_code': 'FR'}",,,,,,,
29,Working days,/1.3/list_non_working_days,"I need to know the public holidays and weekends in Japan from December 1, 2023, to December 31, 2023.","{'start_date': '2023-12-01', 'end_date': '2023-12-31', 'country_code': 'JP'}",,,,,,,
29,Working days,/1.3/list_non_working_days,"Show me the non-working days in Germany between July 1, 2023, and July 15, 2023.","{'start_date': '2023-07-01', 'end_date': '2023-07-15', 'country_code': 'DE'}",,,,,,,
29,Working days,/1.3/list_non_working_days,"What are the public holidays and weekends in Canada from January 1, 2024, to January 31, 2024?","{'start_date': '2024-01-01', 'end_date': '2024-01-31', 'country_code': 'CA'}",,,,,,,
29,Working days,/1.3/list_non_working_days,"List all the non-working days in Italy between April 1, 2023, and April 30, 2023.","{'start_date': '2023-04-01', 'end_date': '2023-04-30', 'country_code': 'IT'}",,,,,,,
29,Working days,/1.3/list_non_working_days,"Can you provide the public holidays and weekends in Australia from June 1, 2023, to June 30, 2023?","{'start_date': '2023-06-01', 'end_date': '2023-06-30', 'country_code': 'AU'}",,,,,,,
29,Working days,/1.3/list_non_working_days,"I need a list of non-working days in Spain between August 1, 2023, and August 31, 2023.","{'start_date': '2023-08-01', 'end_date': '2023-08-31', 'country_code': 'ES'}",,,,,,,
29,Working days,/1.3/list_non_working_days,"What are the public holidays and weekends in the United Kingdom from May 1, 2023, to May 31, 2023?","{'start_date': '2023-05-01', 'end_date': '2023-05-31', 'country_code': 'GB'}",,,,,,,
29,Working days,/1.3/list_non_working_days,"Show me the non-working days in Brazil between September 1, 2023, and September 30, 2023.","{'start_date': '2023-09-01', 'end_date': '2023-09-30', 'country_code': 'BR'}",,,,,,,
29,Working days,/1.3/list_non_working_days,"Can you list the public holidays and weekends in India from October 1, 2023, to October 31, 2023?","{'start_date': '2023-10-01', 'end_date': '2023-10-31', 'country_code': 'IN'}",,,,,,,
30,Working days,/1.3/add_working_days,"Can you tell me what the date will be 15 working days from March 1, 2024, in Germany?","{'country_code': 'DE', 'start_date': '2024-03-01', 'increment': 15}",,,,,,,
30,Working days,/1.3/add_working_days,"I need to know the date after adding 10 working days to July 4, 2024, in the United States, excluding the start date.","{'country_code': 'US', 'start_date': '2024-07-04', 'increment': 10, 'include_start': False}",,,,,,,
30,Working days,/1.3/add_working_days,"What is the date 20 working days before December 25, 2024, in France?","{'country_code': 'FR', 'start_date': '2024-12-25', 'increment': -20}",,,,,,,
30,Working days,/1.3/add_working_days,"Find out the date 5 working days after September 1, 2024, in Japan, including the start date.","{'country_code': 'JP', 'start_date': '2024-09-01', 'increment': 5, 'include_start': True}",,,,,,,
30,Working days,/1.3/add_working_days,"Calculate the date 12 working days from November 11, 2024, in Canada, using the Ontario regional calendar.","{'country_code': 'CA', 'start_date': '2024-11-11', 'increment': 12, 'configuration': 'Ontario'}",,,,,,,
30,Working days,/1.3/add_working_days,"Determine the date 8 working days after May 1, 2024, in Australia, excluding the start date.","{'country_code': 'AU', 'start_date': '2024-05-01', 'increment': 8, 'include_start': False}",,,,,,,
30,Working days,/1.3/add_working_days,"What will be the date 7 working days before October 31, 2024, in the United Kingdom?","{'country_code': 'GB', 'start_date': '2024-10-31', 'increment': -7}",,,,,,,
30,Working days,/1.3/add_working_days,"Find the date 3 working days after June 15, 2024, in Italy, including the start date.","{'country_code': 'IT', 'start_date': '2024-06-15', 'increment': 3, 'include_start': True}",,,,,,,
30,Working days,/1.3/add_working_days,"Calculate the date 25 working days from August 1, 2024, in Brazil, using the Sao Paulo regional calendar.","{'country_code': 'BR', 'start_date': '2024-08-01', 'increment': 25, 'configuration': 'Sao Paulo'}",,,,,,,
30,Working days,/1.3/add_working_days,"Tell me the date 6 working days after February 14, 2024, in Spain, excluding the start date.","{'country_code': 'ES', 'start_date': '2024-02-14', 'increment': 6, 'include_start': False}",,,,,,,
