index,API name,API method name,utterance,parameters,REQUIRED PARAMETERS,VALUES,FORMAT,ID,TECHNICAL,INTER-DEPENDENCY,SEMANTIC RELEVANT
17,Postal Ninja,createTrack,I need to track a package using the tracking number 987654321 and the carrier ID USPS.,"{'trackCode': '987654321', 'ds': 'USPS'}",,,,,,,
17,Postal Ninja,createTrack,Please track the package with the number XYZ987654 and the destination country code US.,"{'trackCode': 'XYZ987654', 'destCountry': 'US'}",,,,,,,
17,Postal Ninja,createTrack,Create a tracking entry for the package with the tracking number 1122334455 and the carrier ID FedEx.,"{'trackCode': '1122334455', 'ds': 'FedEx'}",,,,,,,
17,Postal Ninja,createTrack,Track the package with the number 9988776655 and the destination country code CA.,"{'trackCode': '9988776655', 'destCountry': 'CA'}",,,,,,,
17,Postal Ninja,createTrack,I need to track a package with the tracking number 123ABC456 and the carrier ID DHL.,"{'trackCode': '123ABC456', 'ds': 'DHL'}",,,,,,,
17,Postal Ninja,createTrack,Please create a tracking entry for the package with the number 789XYZ123 and the destination country code GB.,"{'trackCode': '789XYZ123', 'destCountry': 'GB'}",,,,,,,
17,Postal Ninja,createTrack,Track the package with the tracking number 456DEF789 and the carrier ID UPS.,"{'trackCode': '456DEF789', 'ds': 'UPS'}",,,,,,,
17,Postal Ninja,createTrack,Can you track the package with the number 321CBA654 and the destination country code AU?,"{'trackCode': '321CBA654', 'destCountry': 'AU'}",,,,,,,
18,Recipe - Food - Nutrition,Generate Shopping List,"Generate my shopping list for the week starting June 1st and ending June 7th, username dsky, hash 4b5v4398573406.","{'start-date': '2020-06-01', 'end-date': '2020-06-07', 'username': 'dsky', 'hash': '4b5v4398573406'}",,,,,,,
18,Recipe - Food - Nutrition,Generate Shopping List,Can you create a shopping list for dsky from June 1st to June 7th? Hash is 4b5v4398573406.,"{'start-date': '2020-06-01', 'end-date': '2020-06-07', 'username': 'dsky', 'hash': '4b5v4398573406'}",,,,,,,
18,Recipe - Food - Nutrition,Generate Shopping List,I need a shopping list for the period June 1st to June 7th. Username is dsky and hash is 4b5v4398573406.,"{'start-date': '2020-06-01', 'end-date': '2020-06-07', 'username': 'dsky', 'hash': '4b5v4398573406'}",,,,,,,
18,Recipe - Food - Nutrition,Generate Shopping List,Please generate the shopping list for dsky from June 1st to June 7th. The hash is 4b5v4398573406.,"{'start-date': '2020-06-01', 'end-date': '2020-06-07', 'username': 'dsky', 'hash': '4b5v4398573406'}",,,,,,,
18,Recipe - Food - Nutrition,Generate Shopping List,"Shopping list for dsky, starting June 1st and ending June 7th. Hash: 4b5v4398573406.","{'start-date': '2020-06-01', 'end-date': '2020-06-07', 'username': 'dsky', 'hash': '4b5v4398573406'}",,,,,,,
18,Recipe - Food - Nutrition,Generate Shopping List,Generate a shopping list for dsky for the week of June 1st to June 7th. Hash is 4b5v4398573406.,"{'start-date': '2020-06-01', 'end-date': '2020-06-07', 'username': 'dsky', 'hash': '4b5v4398573406'}",,,,,,,
18,Recipe - Food - Nutrition,Generate Shopping List,I need a shopping list for dsky from June 1st to June 7th. The hash is 4b5v4398573406.,"{'start-date': '2020-06-01', 'end-date': '2020-06-07', 'username': 'dsky', 'hash': '4b5v4398573406'}",,,,,,,
18,Recipe - Food - Nutrition,Generate Shopping List,Create a shopping list for dsky for the dates June 1st to June 7th. Hash: 4b5v4398573406.,"{'start-date': '2020-06-01', 'end-date': '2020-06-07', 'username': 'dsky', 'hash': '4b5v4398573406'}",,,,,,,
18,Recipe - Food - Nutrition,Generate Shopping List,"Shopping list for dsky, June 1st to June 7th. Hash is 4b5v4398573406.","{'start-date': '2020-06-01', 'end-date': '2020-06-07', 'username': 'dsky', 'hash': '4b5v4398573406'}",,,,,,,
18,Recipe - Food - Nutrition,Generate Shopping List,Generate the shopping list for dsky from June 1st to June 7th. The hash is 4b5v4398573406.,"{'start-date': '2020-06-01', 'end-date': '2020-06-07', 'username': 'dsky', 'hash': '4b5v4398573406'}",,,,,,,
19,Referential,Languages,List all languages in French.,{'lang': 'fr'},,,,,,,
19,Referential,Languages,What are the languages spoken in the United States?,{'iso_a2': 'US'},,,,,,,
19,Referential,Languages,Show me the details of the language with the code 'fra'.,{'lang_3': 'fra'},,,,,,,
19,Referential,Languages,Get the flag and language code for Spanish.,"{'lang_3': 'spa', 'fields': 'flag,lang_3'}",,,,,,,
19,Referential,Languages,"List all languages in German, including their flags.","{'lang': 'de', 'fields': 'flag,lang'}",,,,,,,
19,Referential,Languages,"What languages are spoken in Canada, and show their ISO codes?","{'iso_a2': 'CA', 'fields': 'iso_a2,lang'}",,,,,,,
19,Referential,Languages,Find the language with the code 'eng' and display its flag.,"{'lang_3': 'eng', 'fields': 'flag'}",,,,,,,
19,Referential,Languages,"List all languages in Spanish, including their ISO codes and flags.","{'lang': 'es', 'fields': 'iso_a2,lang,flag'}",,,,,,,
19,Referential,Languages,"What are the languages spoken in Japan, and show their flags?","{'iso_a2': 'JP', 'fields': 'lang,flag'}",,,,,,,
19,Referential,Languages,Get the details of the language with the code 'deu' in Italian.,"{'lang_3': 'deu', 'lang': 'it'}",,,,,,,
20,Shazam,songs/get-count,How many times has the song with key 40333609 been detected?,{'key': '40333609'},,,,,,,
20,Shazam,songs/get-count,Can you tell me the total number of detections for the song identified by key 12345678?,{'key': '12345678'},,,,,,,
20,Shazam,songs/get-count,What is the total count of detections for the song with key 98765432?,{'key': '98765432'},,,,,,,
20,Shazam,songs/get-count,How many times has the song with key 55555555 been Shazamed?,{'key': '55555555'},,,,,,,
20,Shazam,songs/get-count,Get the total number of detections for the song with key 11111111.,{'key': '11111111'},,,,,,,
20,Shazam,songs/get-count,What is the detection count for the song identified by key 22222222?,{'key': '22222222'},,,,,,,
20,Shazam,songs/get-count,Can you provide the total number of Shazams for the song with key 33333333?,{'key': '33333333'},,,,,,,
20,Shazam,songs/get-count,How many times has the song with key 44444444 been detected by Shazam?,{'key': '44444444'},,,,,,,
20,Shazam,songs/get-count,What is the total detection count for the song with key 66666666?,{'key': '66666666'},,,,,,,
20,Shazam,songs/get-count,Get the number of times the song with key 77777777 has been Shazamed.,{'key': '77777777'},,,,,,,
21,SolarEnergyPrediction,/v2.0/solar/prediction,What is the solar power forecast for a PV plant located at latitude 34.05 and longitude -118.25?,"{'lat': 34.05, 'lon': -118.25}",,,,,,,
21,SolarEnergyPrediction,/v2.0/solar/prediction,Can you provide the solar energy prediction for a plant with an azimuth of 30 degrees and a declination of 25 degrees?,"{'az': 30, 'deg': 25}",,,,,,,
21,SolarEnergyPrediction,/v2.0/solar/prediction,I need the solar power forecast for a PV system with a maximum inverter capacity of 5000 Watts.,{'inverter': 5000},,,,,,,
21,SolarEnergyPrediction,/v2.0/solar/prediction,What is the predicted solar energy output for a plant with an installed Watt-Peak of 7000?,{'wp': 7000},,,,,,,
21,SolarEnergyPrediction,/v2.0/solar/prediction,Can you give me the solar power forecast for a PV plant located in the zip code 80331?,{'zip': '80331'},,,,,,,
21,SolarEnergyPrediction,/v2.0/solar/prediction,What is the solar energy prediction for a plant with a system loss of 10%?,{'loss': 10},,,,,,,
21,SolarEnergyPrediction,/v2.0/solar/prediction,I need the solar power forecast for a PV plant using monocrystalline panel technology.,{'tech': 'monocrystalline'},,,,,,,
21,SolarEnergyPrediction,/v2.0/solar/prediction,Can you provide the solar energy prediction for a plant with an azimuth of -90 degrees and a declination of 40 degrees?,"{'az': -90, 'deg': 40}",,,,,,,
21,SolarEnergyPrediction,/v2.0/solar/prediction,What is the predicted solar energy output for a plant with an installed Watt-Peak of 8000 and a maximum inverter capacity of 6000 Watts?,"{'wp': 8000, 'inverter': 6000}",,,,,,,
21,SolarEnergyPrediction,/v2.0/solar/prediction,Can you give me the solar power forecast for a PV plant located at latitude 40.71 and longitude -74.01?,"{'lat': 40.71, 'lon': -74.01}",,,,,,,
22,Spotify,Artist albums,Get the albums for the artist with ID 2w9zwq3AktTeYYMuhMjju8.,{'id': '2w9zwq3AktTeYYMuhMjju8'},,,,,,,
22,Spotify,Artist albums,Show me the first 50 albums for the artist with ID 2w9zwq3AktTeYYMuhMjju8.,"{'id': '2w9zwq3AktTeYYMuhMjju8', 'limit': 50}",,,,,,,
22,Spotify,Artist albums,List the albums for the artist with ID 2w9zwq3AktTeYYMuhMjju8 starting from the 10th album.,"{'id': '2w9zwq3AktTeYYMuhMjju8', 'offset': 10}",,,,,,,
22,Spotify,Artist albums,Fetch the first 20 albums for the artist with ID 2w9zwq3AktTeYYMuhMjju8.,"{'id': '2w9zwq3AktTeYYMuhMjju8', 'limit': 20}",,,,,,,
22,Spotify,Artist albums,"Retrieve the albums for the artist with ID 2w9zwq3AktTeYYMuhMjju8, starting from the 5th album and limit the results to 30.","{'id': '2w9zwq3AktTeYYMuhMjju8', 'offset': 5, 'limit': 30}",,,,,,,
22,Spotify,Artist albums,Get all albums for the artist with ID 2w9zwq3AktTeYYMuhMjju8.,{'id': '2w9zwq3AktTeYYMuhMjju8'},,,,,,,
22,Spotify,Artist albums,"Show me the albums for the artist with ID 2w9zwq3AktTeYYMuhMjju8, starting from the 15th album.","{'id': '2w9zwq3AktTeYYMuhMjju8', 'offset': 15}",,,,,,,
22,Spotify,Artist albums,List the first 10 albums for the artist with ID 2w9zwq3AktTeYYMuhMjju8.,"{'id': '2w9zwq3AktTeYYMuhMjju8', 'limit': 10}",,,,,,,
22,Spotify,Artist albums,"Fetch the albums for the artist with ID 2w9zwq3AktTeYYMuhMjju8, starting from the 25th album and limit the results to 15.","{'id': '2w9zwq3AktTeYYMuhMjju8', 'offset': 25, 'limit': 15}",,,,,,,
22,Spotify,Artist albums,Retrieve the first 40 albums for the artist with ID 2w9zwq3AktTeYYMuhMjju8.,"{'id': '2w9zwq3AktTeYYMuhMjju8', 'limit': 40}",,,,,,,
23,Streaming Availability,Search Basic (FREE),Find movies available on Netflix and Hulu in the US.,"{'services': 'netflix,hulu', 'country': 'us', 'show_type': 'movie'}",,,,,,,
23,Streaming Availability,Search Basic (FREE),Search for series on Prime Video and Disney+ in Canada.,"{'services': 'prime,disney', 'country': 'ca', 'show_type': 'series'}",,,,,,,
23,Streaming Availability,Search Basic (FREE),Lookup free shows on Peacock in the UK.,"{'services': 'peacock.free', 'country': 'gb'}",,,,,,,
23,Streaming Availability,Search Basic (FREE),Find rentable movies on Apple TV in Australia.,"{'services': 'apple.rent', 'country': 'au', 'show_type': 'movie'}",,,,,,,
23,Streaming Availability,Search Basic (FREE),Search for shows with the keyword 'zombie' on Netflix and Hulu in the US.,"{'services': 'netflix,hulu', 'country': 'us', 'keyword': 'zombie'}",,,,,,,
23,Streaming Availability,Search Basic (FREE),Find drama series on HBO Max in Germany.,"{'services': 'hbo', 'country': 'de', 'genre': '18', 'show_type': 'series'}",,,,,,,
23,Streaming Availability,Search Basic (FREE),Lookup shows in French on Prime Video in France.,"{'services': 'prime', 'country': 'fr', 'show_original_language': 'fr'}",,,,,,,
23,Streaming Availability,Search Basic (FREE),Find all shows available on Netflix and Prime Video in Japan.,"{'services': 'netflix,prime', 'country': 'jp'}",,,,,,,
23,Streaming Availability,Search Basic (FREE),Search for movies on Hulu with the HBO addon in the US.,"{'services': 'hulu.addon.hbo', 'country': 'us', 'show_type': 'movie'}",,,,,,,
23,Streaming Availability,Search Basic (FREE),Find buyable shows on Apple TV and Prime Video in the UK.,"{'services': 'apple.buy,prime.buy', 'country': 'gb'}",,,,,,,
24,SynWave,Upload a new file,Upload my document to SynWave.,{'file': 'my document'},,,,,,,
24,SynWave,Upload a new file,Upload the report file with a password 'secure123' and username 'admin'.,"{'file': 'the report file', 'auth_password': 'secure123', 'auth_username': 'admin'}",,,,,,,
24,SynWave,Upload a new file,Upload the image file and set it to expire in 7200 seconds.,"{'file': 'the image file', 'expiration_seconds': 7200}",,,,,,,
24,SynWave,Upload a new file,Upload the video file with a download limit of 5.,"{'file': 'the video file', 'download_limit': 5}",,,,,,,
24,SynWave,Upload a new file,Upload the presentation file with a password 'pass123' and set it to expire in 1800 seconds.,"{'file': 'the presentation file', 'auth_password': 'pass123', 'expiration_seconds': 1800}",,,,,,,
24,SynWave,Upload a new file,Upload the spreadsheet file with a username 'user1' and a download limit of 10.,"{'file': 'the spreadsheet file', 'auth_username': 'user1', 'download_limit': 10}",,,,,,,
24,SynWave,Upload a new file,Upload the PDF file with a password 'secret' and username 'manager' and set it to expire in 3600 seconds.,"{'file': 'the PDF file', 'auth_password': 'secret', 'auth_username': 'manager', 'expiration_seconds': 3600}",,,,,,,
24,SynWave,Upload a new file,Upload the text file with a download limit of 3 and set it to expire in 5400 seconds.,"{'file': 'the text file', 'download_limit': 3, 'expiration_seconds': 5400}",,,,,,,
24,SynWave,Upload a new file,Upload the audio file with a password 'audio123' and a download limit of 7.,"{'file': 'the audio file', 'auth_password': 'audio123', 'download_limit': 7}",,,,,,,
24,SynWave,Upload a new file,Upload the archive file with a username 'archiver' and set it to expire in 900 seconds.,"{'file': 'the archive file', 'auth_username': 'archiver', 'expiration_seconds': 900}",,,,,,,
25,Tasty,tips/list,Can you show me the tips for recipe id 1234?,{'id': 1234},,,,,,,
25,Tasty,tips/list,What are the reviews for recipe id 5678?,{'id': 5678},,,,,,,
25,Tasty,tips/list,Get the first 10 tips for recipe id 9101.,"{'id': 9101, 'size': 10}",,,,,,,
25,Tasty,tips/list,"Show me the tips for recipe id 1121, starting from the 5th review.","{'id': 1121, 'from': 5}",,,,,,,
25,Tasty,tips/list,What are the latest 20 tips for recipe id 3141?,"{'id': 3141, 'size': 20}",,,,,,,
25,Tasty,tips/list,"Can you fetch the tips for recipe id 5161, skipping the first 15 reviews?","{'id': 5161, 'from': 15}",,,,,,,
25,Tasty,tips/list,Get all the tips for recipe id 7181.,{'id': 7181},,,,,,,
25,Tasty,tips/list,Show me the first 5 tips for recipe id 9202.,"{'id': 9202, 'size': 5}",,,,,,,
25,Tasty,tips/list,"What are the tips for recipe id 1222, starting from the 10th review?","{'id': 1222, 'from': 10}",,,,,,,
25,Tasty,tips/list,"Can you get the tips for recipe id 3242, with a limit of 15 reviews?","{'id': 3242, 'size': 15}",,,,,,,
26,TrackingPackage,TrackingPackage,Can you track my UPS package with tracking number 1Z12345E0205271688?,"{'Authorization': 'Basic Ym9sZGNoYXQ6TGZYfm0zY2d1QzkuKz9SLw==', 'trackingNumber': '1Z12345E0205271688'}",,,,,,,
26,TrackingPackage,TrackingPackage,Please track my FedEx package using the tracking number 123456789012.,"{'Authorization': 'Basic Ym9sZGNoYXQ6TGZYfm0zY2d1QzkuKz9SLw==', 'trackingNumber': '123456789012'}",,,,,,,
26,TrackingPackage,TrackingPackage,I need to track my USPS package with the tracking number 9400109699938860246573.,"{'Authorization': 'Basic Ym9sZGNoYXQ6TGZYfm0zY2d1QzkuKz9SLw==', 'trackingNumber': '9400109699938860246573'}",,,,,,,
26,TrackingPackage,TrackingPackage,Could you check the status of my DHL package with tracking number 1234567890?,"{'Authorization': 'Basic Ym9sZGNoYXQ6TGZYfm0zY2d1QzkuKz9SLw==', 'trackingNumber': '1234567890'}",,,,,,,
26,TrackingPackage,TrackingPackage,Track my UPS package with the tracking number 1Z999AA10123456784.,"{'Authorization': 'Basic Ym9sZGNoYXQ6TGZYfm0zY2d1QzkuKz9SLw==', 'trackingNumber': '1Z999AA10123456784'}",,,,,,,
26,TrackingPackage,TrackingPackage,What is the status of my FedEx package with tracking number 987654321098?,"{'Authorization': 'Basic Ym9sZGNoYXQ6TGZYfm0zY2d1QzkuKz9SLw==', 'trackingNumber': '987654321098'}",,,,,,,
26,TrackingPackage,TrackingPackage,Can you track my USPS package with the tracking number 9205590164917312751089?,"{'Authorization': 'Basic Ym9sZGNoYXQ6TGZYfm0zY2d1QzkuKz9SLw==', 'trackingNumber': '9205590164917312751089'}",,,,,,,
26,TrackingPackage,TrackingPackage,Please check the status of my DHL package with tracking number 1234567890123.,"{'Authorization': 'Basic Ym9sZGNoYXQ6TGZYfm0zY2d1QzkuKz9SLw==', 'trackingNumber': '1234567890123'}",,,,,,,
26,TrackingPackage,TrackingPackage,Track my UPS package with the tracking number 1Z12345E0205271689.,"{'Authorization': 'Basic Ym9sZGNoYXQ6TGZYfm0zY2d1QzkuKz9SLw==', 'trackingNumber': '1Z12345E0205271689'}",,,,,,,
26,TrackingPackage,TrackingPackage,What is the current status of my FedEx package with tracking number 123456789013?,"{'Authorization': 'Basic Ym9sZGNoYXQ6TGZYfm0zY2d1QzkuKz9SLw==', 'trackingNumber': '123456789013'}",,,,,,,
27,Veriphone,verify,Can you verify the phone number +1234567890?,{'phone': '+1234567890'},,,,,,,
27,Veriphone,verify,Please check if the phone number +441234567890 is valid.,{'phone': '+441234567890'},,,,,,,
27,Veriphone,verify,Is the phone number +919876543210 valid?,{'phone': '+919876543210'},,,,,,,
27,Veriphone,verify,Verify the phone number +61412345678.,{'phone': '+61412345678'},,,,,,,
27,Veriphone,verify,Check the validity of the phone number +33123456789.,{'phone': '+33123456789'},,,,,,,
27,Veriphone,verify,Can you verify the phone number +4915123577723?,{'phone': '+4915123577723'},,,,,,,
27,Veriphone,verify,Is the phone number +81312345678 valid?,{'phone': '+81312345678'},,,,,,,
27,Veriphone,verify,Please verify the phone number +8613712345678.,{'phone': '+8613712345678'},,,,,,,
27,Veriphone,verify,Check if the phone number +525512345678 is valid.,{'phone': '+525512345678'},,,,,,,
27,Veriphone,verify,Verify the phone number +34612345678.,{'phone': '+34612345678'},,,,,,,
28,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]",Show me the details of webcam with ID 12345.,{'webcamid': '12345'},,,,,,,
28,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]",Get information about webcams with IDs 67890 and 54321 in Spanish.,"{'webcamid': '67890,54321', 'lang': 'es'}",,,,,,,
28,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]","List the webcams with IDs 98765 and 12345, including their categories.","{'webcamid': '98765,12345', 'show': 'webcams,categories'}",,,,,,,
28,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]",Provide details for the webcam with ID 11223 in French.,"{'webcamid': '11223', 'lang': 'fr'}",,,,,,,
28,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]","Show me the webcams with IDs 33445 and 55667, including their regions.","{'webcamid': '33445,55667', 'show': 'webcams,regions'}",,,,,,,
28,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]","Get the list of webcams with IDs 77889 and 99001, including their properties.","{'webcamid': '77889,99001', 'show': 'webcams,properties'}",,,,,,,
28,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]",Show me the webcam with ID 22334 in German.,"{'webcamid': '22334', 'lang': 'de'}",,,,,,,
28,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]","List the webcams with IDs 44556 and 66778, including their countries.","{'webcamid': '44556,66778', 'show': 'webcams,countries'}",,,,,,,
28,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]",Get details for the webcam with ID 88990 in Italian.,"{'webcamid': '88990', 'lang': 'it'}",,,,,,,
28,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]","Show me the webcams with IDs 11223 and 33445, including their continents.","{'webcamid': '11223,33445', 'show': 'webcams,continents'}",,,,,,,
29,Working days,/1.3/list_non_working_days,"List the non-working days between January 1, 2023, and December 31, 2023, in the United States.","{'start_date': '2023-01-01', 'end_date': '2023-12-31', 'country_code': 'US'}",,,,,,,
29,Working days,/1.3/list_non_working_days,"What are the non-working days from March 1, 2023, to March 31, 2023, in Canada?","{'start_date': '2023-03-01', 'end_date': '2023-03-31', 'country_code': 'CA'}",,,,,,,
29,Working days,/1.3/list_non_working_days,"Get the list of non-working days between July 1, 2023, and July 31, 2023, in Germany.","{'start_date': '2023-07-01', 'end_date': '2023-07-31', 'country_code': 'DE'}",,,,,,,
29,Working days,/1.3/list_non_working_days,"Find the non-working days from October 1, 2023, to October 31, 2023, in France using the 'Public holidays' configuration.","{'start_date': '2023-10-01', 'end_date': '2023-10-31', 'country_code': 'FR', 'configuration': 'Public holidays'}",,,,,,,
29,Working days,/1.3/list_non_working_days,"List the non-working days between May 1, 2023, and May 31, 2023, in Japan.","{'start_date': '2023-05-01', 'end_date': '2023-05-31', 'country_code': 'JP'}",,,,,,,
29,Working days,/1.3/list_non_working_days,"What are the non-working days from September 1, 2023, to September 30, 2023, in Australia?","{'start_date': '2023-09-01', 'end_date': '2023-09-30', 'country_code': 'AU'}",,,,,,,
29,Working days,/1.3/list_non_working_days,"Get the list of non-working days between November 1, 2023, and November 30, 2023, in the United Kingdom.","{'start_date': '2023-11-01', 'end_date': '2023-11-30', 'country_code': 'GB'}",,,,,,,
29,Working days,/1.3/list_non_working_days,"Find the non-working days from April 1, 2023, to April 30, 2023, in Italy using the 'National holidays' configuration.","{'start_date': '2023-04-01', 'end_date': '2023-04-30', 'country_code': 'IT', 'configuration': 'National holidays'}",,,,,,,
29,Working days,/1.3/list_non_working_days,"List the non-working days between June 1, 2023, and June 30, 2023, in Brazil.","{'start_date': '2023-06-01', 'end_date': '2023-06-30', 'country_code': 'BR'}",,,,,,,
29,Working days,/1.3/list_non_working_days,"What are the non-working days from August 1, 2023, to August 31, 2023, in Spain?","{'start_date': '2023-08-01', 'end_date': '2023-08-31', 'country_code': 'ES'}",,,,,,,
30,Working days,/1.3/add_working_days,Add 5 working days to the date 2023-10-01 in the United States.,"{'country_code': 'US', 'start_date': '2023-10-01', 'increment': 5}",,,,,,,
30,Working days,/1.3/add_working_days,"Calculate the date after adding 3 working days to 2023-11-15 in Canada, excluding the start date.","{'country_code': 'CA', 'start_date': '2023-11-15', 'increment': 3, 'include_start': False}",,,,,,,
30,Working days,/1.3/add_working_days,Find the date 7 working days after 2023-09-10 in Germany using the Berlin configuration.,"{'country_code': 'DE', 'start_date': '2023-09-10', 'increment': 7, 'configuration': 'Berlin'}",,,,,,,
30,Working days,/1.3/add_working_days,Subtract 2 working days from 2023-12-25 in France.,"{'country_code': 'FR', 'start_date': '2023-12-25', 'increment': -2}",,,,,,,
30,Working days,/1.3/add_working_days,"Add 10 working days to 2023-08-01 in the United Kingdom, including the start date.","{'country_code': 'GB', 'start_date': '2023-08-01', 'increment': 10, 'include_start': True}",,,,,,,
30,Working days,/1.3/add_working_days,"Determine the date after adding 4 working days to 2023-07-04 in Australia, using the New South Wales configuration.","{'country_code': 'AU', 'start_date': '2023-07-04', 'increment': 4, 'configuration': 'New South Wales'}",,,,,,,
30,Working days,/1.3/add_working_days,Subtract 5 working days from 2023-06-15 in Japan.,"{'country_code': 'JP', 'start_date': '2023-06-15', 'increment': -5}",,,,,,,
30,Working days,/1.3/add_working_days,"Add 8 working days to 2023-05-20 in Italy, excluding the start date.","{'country_code': 'IT', 'start_date': '2023-05-20', 'increment': 8, 'include_start': False}",,,,,,,
30,Working days,/1.3/add_working_days,Calculate the date after adding 6 working days to 2023-04-10 in Brazil.,"{'country_code': 'BR', 'start_date': '2023-04-10', 'increment': 6}",,,,,,,
30,Working days,/1.3/add_working_days,"Find the date 12 working days after 2023-03-01 in India, using the Maharashtra configuration.","{'country_code': 'IN', 'start_date': '2023-03-01', 'increment': 12, 'configuration': 'Maharashtra'}",,,,,,,
