index,API name,API method name,utterance,parameters,REQUIRED PARAMETERS,VALUES,FORMAT,ID,TECHNICAL,INTER-DEPENDENCY,SEMANTIC RELEVANT
15,NOWPayments,3.Getestimatedprice,Tell me the approximate amount of Litecoin required to cover a £350 hotel booking.,"{'amount': 350, 'currency_from': 'gbp', 'currency_to': 'ltc'}",,,,,,,
15,NOWPayments,3.Getestimatedprice,I want to pay for a $75 dinner using Dogecoin; can you calculate how much Dogecoin I need?,"{'amount': 75, 'currency_from': 'usd', 'currency_to': 'doge'}",,,,,,,
15,NOWPayments,3.Getestimatedprice,Please estimate the amount of Bitcoin Cash needed to pay 500 New Zealand dollars for my flight ticket.,"{'amount': 500, 'currency_from': 'nzd', 'currency_to': 'bch'}",,,,,,,
15,NOWPayments,3.Getestimatedprice,How many Ripple tokens do I need to pay for a €120 online course subscription?,"{'amount': 120, 'currency_from': 'eur', 'currency_to': 'xrp'}",,,,,,,
15,NOWPayments,3.Getestimatedprice,Calculate the crypto amount in Stellar Lumens for a 100 Brazilian real donation.,"{'amount': 100, 'currency_from': 'brl', 'currency_to': 'xlm'}",,,,,,,
15,NOWPayments,3.Getestimatedprice,Show me the estimated price in Polkadot tokens to cover a £250 gadget purchase.,"{'amount': 250, 'currency_from': 'gbp', 'currency_to': 'dot'}",,,,,,,
15,NOWPayments,3.Getestimatedprice,I need to know how much Cardano I should send to pay for a $60 gym membership.,"{'amount': 60, 'currency_from': 'usd', 'currency_to': 'ada'}",,,,,,,
15,NOWPayments,3.Getestimatedprice,Find out the amount of Binance Coin required to pay 300 euros for a software license.,"{'amount': 300, 'currency_from': 'eur', 'currency_to': 'bnb'}",,,,,,,
16,OTT details,Advanced Search,Can you find me highly rated English horror movies released between 1990 and 2000 with an IMDb rating above 8?,"{'start_year': 1990, 'end_year': 2000, 'min_imdb': 8, 'genre': 'horror', 'language': 'english', 'sort': 'highestrated', 'type': 'movie'}",,,,,,,
16,OTT details,Advanced Search,Show me the latest TV shows in Spanish with at least a 7.5 IMDb rating.,"{'type': 'show', 'language': 'spanish', 'min_imdb': 7.5, 'sort': 'latest'}",,,,,,,
16,OTT details,Advanced Search,I want to watch some classic action movies from the 1980s with a rating between 6 and 7.5.,"{'start_year': 1980, 'end_year': 1989, 'min_imdb': 6, 'max_imdb': 7.5, 'genre': 'action', 'type': 'movie'}",,,,,,,
16,OTT details,Advanced Search,List the oldest comedy TV shows in English that have an IMDb rating above 7.,"{'type': 'show', 'genre': 'comedy', 'language': 'english', 'min_imdb': 7, 'sort': 'oldest'}",,,,,,,
16,OTT details,Advanced Search,Find me thriller movies in French released after 2010 with a minimum IMDb score of 7.2.,"{'start_year': 2011, 'genre': 'thriller', 'language': 'french', 'min_imdb': 7.2, 'type': 'movie'}",,,,,,,
16,OTT details,Advanced Search,Could you search for popular English drama shows from 2000 to 2010 sorted by highest rating?,"{'start_year': 2000, 'end_year': 2010, 'genre': 'drama', 'language': 'english', 'sort': 'highestrated', 'type': 'show'}",,,,,,,
16,OTT details,Advanced Search,I’m interested in watching recent sci-fi movies with an IMDb rating between 7 and 8.5.,"{'min_imdb': 7, 'max_imdb': 8.5, 'genre': 'sci-fi', 'sort': 'latest', 'type': 'movie'}",,,,,,,
16,OTT details,Advanced Search,Please find me Hindi romantic movies released before 1995 with a rating above 6.5.,"{'end_year': 1994, 'genre': 'romance', 'language': 'hindi', 'min_imdb': 6.5, 'type': 'movie'}",,,,,,,
16,OTT details,Advanced Search,"Get a list of English documentaries with IMDb ratings higher than 7, sorted from newest to oldest.","{'genre': 'documentary', 'language': 'english', 'min_imdb': 7, 'sort': 'latest', 'type': 'movie'}",,,,,,,
16,OTT details,Advanced Search,Can you look up TV shows in German that are rated between 6 and 7 and were released in the 1990s?,"{'start_year': 1990, 'end_year': 1999, 'language': 'german', 'min_imdb': 6, 'max_imdb': 7, 'type': 'show'}",,,,,,,
17,Postal Ninja,createTrack,Can you add the tracking number LX123456789CN for my package coming from China to the system?,"{'trackCode': 'LX123456789CN', 'destCountry': 'CN'}",,,,,,,
17,Postal Ninja,createTrack,Please register the parcel with tracking code 9400110898825022579493 and specify the carrier as USPS.,"{'trackCode': '9400110898825022579493', 'ds': 'USPS'}",,,,,,,
17,Postal Ninja,createTrack,I want to track the shipment with code RF123456789DE going to Germany; can you create a tracking entry for it?,"{'trackCode': 'RF123456789DE', 'destCountry': 'DE'}",,,,,,,
17,Postal Ninja,createTrack,Add the tracking number 1234567890JP to the system without specifying the carrier.,{'trackCode': '1234567890JP'},,,,,,,
17,Postal Ninja,createTrack,Could you save the package with tracking code 1Z999AA10123456784 and carrier UPS for me?,"{'trackCode': '1Z999AA10123456784', 'ds': 'UPS'}",,,,,,,
17,Postal Ninja,createTrack,Please create a tracking record for the parcel with code EE987654321US destined for the United States.,"{'trackCode': 'EE987654321US', 'destCountry': 'US'}",,,,,,,
17,Postal Ninja,createTrack,I need to add the tracking number CN123456789CN with the carrier China Post to monitor my shipment.,"{'trackCode': 'CN123456789CN', 'ds': 'China Post'}",,,,,,,
17,Postal Ninja,createTrack,Register the package with tracking code 420221234567890123456789012345 and set the destination country as Canada.,"{'trackCode': '420221234567890123456789012345', 'destCountry': 'CA'}",,,,,,,
17,Postal Ninja,createTrack,Can you log the parcel with tracking number 3S1234567890123456 and carrier DHL for me?,"{'trackCode': '3S1234567890123456', 'ds': 'DHL'}",,,,,,,
17,Postal Ninja,createTrack,"Add the shipment with tracking code RR123456789GB to the system, it's headed to the United Kingdom.","{'trackCode': 'RR123456789GB', 'destCountry': 'GB'}",,,,,,,
18,Recipe - Food - Nutrition,Generate Shopping List,Can you prepare a shopping list for my meal plan from April 10th to April 16th? My username is foodie123.,"{'start-date': '2024-04-10', 'end-date': '2024-04-16', 'username': 'foodie123', 'hash': '4b5v4398573406'}",,,,,,,
18,Recipe - Food - Nutrition,Generate Shopping List,I need a grocery list for all the recipes I planned between May 1st and May 7th under the username veganchef.,"{'start-date': '2024-05-01', 'end-date': '2024-05-07', 'username': 'veganchef', 'hash': '4b5v4398573406'}",,,,,,,
18,Recipe - Food - Nutrition,Generate Shopping List,"Generate the shopping list for my meals scheduled from March 20th to March 26th, username is ketoqueen.","{'start-date': '2024-03-20', 'end-date': '2024-03-26', 'username': 'ketoqueen', 'hash': '4b5v4398573406'}",,,,,,,
18,Recipe - Food - Nutrition,Generate Shopping List,"Please create a shopping list for my meal planner from June 5th through June 11th, using the username paleo_guy.","{'start-date': '2024-06-05', 'end-date': '2024-06-11', 'username': 'paleo_guy', 'hash': '4b5v4398573406'}",,,,,,,
18,Recipe - Food - Nutrition,Generate Shopping List,Could you compile a grocery list for the recipes I have planned between July 15th and July 21st? My username is glutenfreegal.,"{'start-date': '2024-07-15', 'end-date': '2024-07-21', 'username': 'glutenfreegal', 'hash': '4b5v4398573406'}",,,,,,,
18,Recipe - Food - Nutrition,Generate Shopping List,"I want to get a shopping list for my meal schedule from August 1st to August 7th, username is pescatarian_pete.","{'start-date': '2024-08-01', 'end-date': '2024-08-07', 'username': 'pescatarian_pete', 'hash': '4b5v4398573406'}",,,,,,,
18,Recipe - Food - Nutrition,Generate Shopping List,Help me generate a grocery list for all planned meals from September 10th to September 16th under the username lowcarblife.,"{'start-date': '2024-09-10', 'end-date': '2024-09-16', 'username': 'lowcarblife', 'hash': '4b5v4398573406'}",,,,,,,
18,Recipe - Food - Nutrition,Generate Shopping List,Can you pull together a shopping list for my meal plan from October 3rd to October 9th? My username is dairyfree_dan.,"{'start-date': '2024-10-03', 'end-date': '2024-10-09', 'username': 'dairyfree_dan', 'hash': '4b5v4398573406'}",,,,,,,
18,Recipe - Food - Nutrition,Generate Shopping List,"Please fetch the grocery list for my meal planner between November 12th and November 18th, username is whole30_wendy.","{'start-date': '2024-11-12', 'end-date': '2024-11-18', 'username': 'whole30_wendy', 'hash': '4b5v4398573406'}",,,,,,,
18,Recipe - Food - Nutrition,Generate Shopping List,"I’d like to see the shopping list for my meals planned from December 1st to December 7th, with the username highprotein_hank.","{'start-date': '2024-12-01', 'end-date': '2024-12-07', 'username': 'highprotein_hank', 'hash': '4b5v4398573406'}",,,,,,,
19,Referential,Languages,Can you show me the list of all languages spoken in Japan translated into French?,"{'iso_a2': 'JP', 'lang': 'fr'}",,,,,,,
19,Referential,Languages,"I want to see the language details for Spanish, including its three-letter ISO code and flag icon.","{'lang_3': 'spa', 'fields': 'lang_3,lang,flag'}",,,,,,,
19,Referential,Languages,Please provide the names of all languages in Germany translated into German.,"{'iso_a2': 'DE', 'lang': 'de'}",,,,,,,
19,Referential,Languages,"List the languages spoken in Brazil with their two-letter country codes and flags, translated into Portuguese.","{'iso_a2': 'BR', 'fields': 'iso_a2,lang,flag', 'lang': 'pt'}",,,,,,,
19,Referential,Languages,Could you find the language information for the three-letter code 'rus' and show it in English?,"{'lang_3': 'rus', 'lang': 'en'}",,,,,,,
19,Referential,Languages,"Show me all languages available in Canada, translated into Spanish, including their flags.","{'iso_a2': 'CA', 'fields': 'lang,flag', 'lang': 'es'}",,,,,,,
19,Referential,Languages,"I need the list of languages spoken in South Korea with their ISO codes, translated into Korean.","{'iso_a2': 'KR', 'fields': 'iso_a2,lang_3,lang', 'lang': 'ko'}",,,,,,,
19,Referential,Languages,Retrieve the language details for the three-letter code 'ara' and translate the language name into Arabic.,"{'lang_3': 'ara', 'lang': 'ar'}",,,,,,,
19,Referential,Languages,"Give me the languages spoken in Italy, translated into Italian, showing only the language names and flags.","{'iso_a2': 'IT', 'fields': 'lang,flag', 'lang': 'it'}",,,,,,,
19,Referential,Languages,"Find all languages in Russia and translate their names into Russian, including their ISO two-letter country codes.","{'iso_a2': 'RU', 'fields': 'iso_a2,lang', 'lang': 'ru'}",,,,,,,
20,Shazam,songs/get-count,Can you tell me how many times 'Blinding Lights' by The Weeknd has been identified using the song detector?,{'key': '40333609'},,,,,,,
20,Shazam,songs/get-count,Find out the total number of detections for the song with the key 40333609 from the latest chart-topper.,{'key': '40333609'},,,,,,,
20,Shazam,songs/get-count,I want to know how often the track linked to key 40333609 has been recognized by the music app.,{'key': '40333609'},,,,,,,
20,Shazam,songs/get-count,Please check the detection count for the song associated with key 40333609 and let me know.,{'key': '40333609'},,,,,,,
20,Shazam,songs/get-count,How many times has the song identified by key 40333609 been shazamed worldwide?,{'key': '40333609'},,,,,,,
20,Shazam,songs/get-count,Get the total detection number for the song that matches key 40333609 from the music recognition service.,{'key': '40333609'},,,,,,,
20,Shazam,songs/get-count,Could you retrieve the count of times the song with key 40333609 has been detected by the app?,{'key': '40333609'},,,,,,,
20,Shazam,songs/get-count,Tell me the total times the song identified by key 40333609 has been recognized by the song detector.,{'key': '40333609'},,,,,,,
20,Shazam,songs/get-count,"I need the detection statistics for the track linked to key 40333609, please provide the total count.",{'key': '40333609'},,,,,,,
20,Shazam,songs/get-count,Look up how many times the song with the key 40333609 has been detected by the music identification system.,{'key': '40333609'},,,,,,,
21,SolarEnergyPrediction,/v2.0/solar/prediction,"Can you forecast the solar power output for my 6.5 kWp system in Heidelberg, Germany, with a 30-degree tilt and south-facing panels for the next 4 days?","{'wp': 6500, 'lat': 49.398752, 'lon': 8.672434, 'deg': 30, 'az': 0}",,,,,,,
21,SolarEnergyPrediction,/v2.0/solar/prediction,Please predict hourly photovoltaic generation for my rooftop plant in Munich with an inverter limit of 5000 watts and a 45-degree azimuth.,"{'lat': 48.1351, 'lon': 11.582, 'inverter': 5000, 'az': 45}",,,,,,,
21,SolarEnergyPrediction,/v2.0/solar/prediction,I want to know the solar energy forecast for a 7 kWp system installed vertically (90 degrees) facing east in Berlin for the next 96 hours.,"{'wp': 7000, 'lat': 52.52, 'lon': 13.405, 'deg': 90, 'az': -90}",,,,,,,
21,SolarEnergyPrediction,/v2.0/solar/prediction,Generate a 4-day hourly solar power prediction for a PV plant located at postal code 10115 in Germany with 10% system losses and a 20-degree slope.,"{'zip': '10115', 'loss': 10, 'deg': 20}",,,,,,,
21,SolarEnergyPrediction,/v2.0/solar/prediction,Could you estimate the solar output for my 5 kWp system in San Francisco with a 15-degree tilt and west-facing panels?,"{'wp': 5000, 'lat': 37.7749, 'lon': -122.4194, 'deg': 15, 'az': 90}",,,,,,,
21,SolarEnergyPrediction,/v2.0/solar/prediction,"Show me the hourly solar power forecast for a PV plant with 6 kWp capacity, 14% losses, and an azimuth of -45 degrees near Stuttgart.","{'wp': 6000, 'lat': 48.7758, 'lon': 9.1829, 'loss': 14, 'az': -45}",,,,,,,
21,SolarEnergyPrediction,/v2.0/solar/prediction,"I need a prediction of photovoltaic generation for a system with 4.5 kWp, inverter capped at 4000 watts, and a 25-degree declination in Hamburg.","{'wp': 4500, 'inverter': 4000, 'lat': 53.5511, 'lon': 9.9937, 'deg': 25}",,,,,,,
21,SolarEnergyPrediction,/v2.0/solar/prediction,"Forecast the solar power production for a PV plant in Frankfurt with a 50-degree tilt, 5 kWp installed capacity, and panels facing north-east.","{'wp': 5000, 'lat': 50.1109, 'lon': 8.6821, 'deg': 50, 'az': -135}",,,,,,,
21,SolarEnergyPrediction,/v2.0/solar/prediction,Retrieve the 4-day solar energy forecast for my system using the stored plant ID '0xAb425D74eA0113d11c3092E47a4C0542C25973db'.,{'plant': '0xAb425D74eA0113d11c3092E47a4C0542C25973db'},,,,,,,
21,SolarEnergyPrediction,/v2.0/solar/prediction,Calculate the expected hourly photovoltaic output for a 7.2 kWp system in Leipzig with a 35-degree slope and 12% system losses.,"{'wp': 7200, 'lat': 51.3397, 'lon': 12.3731, 'deg': 35, 'loss': 12}",,,,,,,
22,Spotify,Artist albums,Can you find all the albums released by Taylor Swift and list them for me?,{'id': '06HL4z0CvFAxyc27GXpf02'},,,,,,,
22,Spotify,Artist albums,Show me the first 10 albums from The Weeknd's discography.,"{'id': '1Xyo4u8uXC1ZmMpatF05PJ', 'limit': 10}",,,,,,,
22,Spotify,Artist albums,I want to see the albums by Billie Eilish starting from the 5th one onward.,"{'id': '6qqNVTkY8uBg9cP3Jd7DAH', 'offset': 4}",,,,,,,
22,Spotify,Artist albums,"List all albums by Ed Sheeran, but only show 20 at a time.","{'id': '6eUKZXaKkcviH0Ku9w2n3V', 'limit': 20}",,,,,,,
22,Spotify,Artist albums,"Could you get me the albums by BTS, starting from the 3rd album and showing 5 albums total?","{'id': '3Nrfpe0tUJi4K4DXYWgMUX', 'offset': 2, 'limit': 5}",,,,,,,
22,Spotify,Artist albums,Retrieve all albums by Drake and display them in batches of 15.,"{'id': '3TVXtAsR1Inumwj472S9r4', 'limit': 15}",,,,,,,
22,Spotify,Artist albums,Find the albums released by Ariana Grande and skip the first 7 albums.,"{'id': '66CXWjxzNUsdJxJ2JdwvnR', 'offset': 7}",,,,,,,
22,Spotify,Artist albums,"Get me the complete list of albums from Coldplay, but only show the first 8 albums.","{'id': '4gzpq5DPGxSnKTe4SA8HAU', 'limit': 8}",,,,,,,
22,Spotify,Artist albums,Please fetch the albums by Imagine Dragons starting at album number 10 and show 10 albums.,"{'id': '53XhwfbYqKCa1cC15pYq2q', 'offset': 9, 'limit': 10}",,,,,,,
22,Spotify,Artist albums,"I want to browse through the albums of Lady Gaga, showing 25 albums per page.","{'id': '1HY2Jd0NmPuamShAr6KMms', 'limit': 25}",,,,,,,
23,Streaming Availability,Search Basic (FREE),Can you find me comedy series available to stream on Netflix or Hulu in Canada?,"{'services': 'netflix,hulu', 'country': 'ca', 'genre': '35', 'show_type': 'series'}",,,,,,,
23,Streaming Availability,Search Basic (FREE),Look up all the horror movies I can rent or buy on Prime Video in the US.,"{'services': 'prime.rent,prime.buy', 'country': 'us', 'genre': '27', 'show_type': 'movie'}",,,,,,,
23,Streaming Availability,Search Basic (FREE),Show me Spanish-language drama series available on Disney+ in Mexico.,"{'services': 'disney', 'country': 'mx', 'show_original_language': 'es', 'genre': '18', 'show_type': 'series'}",,,,,,,
23,Streaming Availability,Search Basic (FREE),Find free documentaries on Peacock that I can watch in the UK.,"{'services': 'peacock.free', 'country': 'gb', 'genre': '99', 'show_type': 'movie'}",,,,,,,
23,Streaming Availability,Search Basic (FREE),"I want to see all sci-fi movies available on Netflix and Prime Video in Germany, please.","{'services': 'netflix,prime', 'country': 'de', 'genre': '878', 'show_type': 'movie'}",,,,,,,
23,Streaming Availability,Search Basic (FREE),Could you list the top-rated action series on Hulu with the HBO addon in the US?,"{'services': 'hulu.addon.hbo', 'country': 'us', 'genre': '28', 'show_type': 'series'}",,,,,,,
23,Streaming Availability,Search Basic (FREE),Search for romantic movies in French available on Prime Video in France.,"{'services': 'prime', 'country': 'fr', 'show_original_language': 'fr', 'genre': '10749', 'show_type': 'movie'}",,,,,,,
23,Streaming Availability,Search Basic (FREE),Get me a list of all kids’ animated series on Netflix in Australia.,"{'services': 'netflix', 'country': 'au', 'genre': '16', 'show_type': 'series'}",,,,,,,
23,Streaming Availability,Search Basic (FREE),Please find thriller movies with the keyword 'spy' available for subscription on Prime Video in the US.,"{'services': 'prime.subscription', 'country': 'us', 'genre': '53', 'keyword': 'spy', 'show_type': 'movie'}",,,,,,,
23,Streaming Availability,Search Basic (FREE),"I want to browse all available shows on Hulu and Peacock in the US, and if there are more than 8, show me the next page as well.","{'services': 'hulu,peacock', 'country': 'us', 'show_type': 'all'}",,,,,,,
24,SynWave,Upload a new file,Please upload my vacation photos from Hawaii and set the file to expire after 24 hours.,"{'file': 'vacation_photos_hawaii', 'expiration_seconds': 86400}",,,,,,,
24,SynWave,Upload a new file,Can you upload the project report PDF and restrict it so only I can access it with a password?,"{'file': 'project_report.pdf', 'auth_username': 'myusername', 'auth_password': 'mypassword'}",,,,,,,
24,SynWave,Upload a new file,Upload the latest episode of the podcast and limit the downloads to 50 times before it becomes unavailable.,"{'file': 'latest_podcast_episode.mp3', 'download_limit': 50}",,,,,,,
24,SynWave,Upload a new file,"I want to upload my resume and protect it with a username and password, and make sure it expires in 7 days.","{'file': 'resume.docx', 'auth_username': 'applicant123', 'auth_password': 'securepass', 'expiration_seconds': 604800}",,,,,,,
24,SynWave,Upload a new file,Could you upload the conference presentation slides and set it so it can only be downloaded 10 times?,"{'file': 'conference_slides.pptx', 'download_limit': 10}",,,,,,,
24,SynWave,Upload a new file,Upload the family video from last Christmas and make it available for just 2 hours without any password protection.,"{'file': 'christmas_family_video.mp4', 'expiration_seconds': 7200}",,,,,,,
24,SynWave,Upload a new file,"Please upload the software installer and secure it with username 'devteam' and password 'devpass123', no expiration needed.","{'file': 'software_installer.exe', 'auth_username': 'devteam', 'auth_password': 'devpass123'}",,,,,,,
24,SynWave,Upload a new file,I need to upload the financial spreadsheet and limit its availability to 100 downloads only.,"{'file': 'financials_2024.xlsx', 'download_limit': 100}",,,,,,,
24,SynWave,Upload a new file,Upload the new album tracks and set them to expire after 3 days with password protection for user 'musicfan'.,"{'file': 'new_album_tracks.zip', 'auth_username': 'musicfan', 'auth_password': 'melody2024', 'expiration_seconds': 259200}",,,,,,,
24,SynWave,Upload a new file,Can you upload the research data files and make sure they expire in 12 hours and can only be downloaded 5 times?,"{'file': 'research_data.csv', 'expiration_seconds': 43200, 'download_limit': 5}",,,,,,,
25,Tasty,tips/list,Can you show me the first 10 reviews for the chocolate chip cookie recipe with ID 1234?,"{'id': 1234, 'size': 10, 'from': 0}",,,,,,,
25,Tasty,tips/list,"I want to read some tips starting from the 5th review for the lasagna recipe, which has the ID 5678.","{'id': 5678, 'from': 4}",,,,,,,
25,Tasty,tips/list,Please fetch 15 user reviews for the avocado toast recipe with the ID 4321.,"{'id': 4321, 'size': 15}",,,,,,,
25,Tasty,tips/list,"Could you get me the next 20 tips after the first 20 for the vegan chili recipe, ID 8765?","{'id': 8765, 'size': 20, 'from': 20}",,,,,,,
25,Tasty,tips/list,"I’d like to see all the reviews available for the banana bread recipe with ID 3456, starting from the beginning.","{'id': 3456, 'from': 0}",,,,,,,
25,Tasty,tips/list,"Retrieve 5 tips from the middle of the reviews for the chicken curry recipe, which is ID 7890.","{'id': 7890, 'size': 5, 'from': 10}",,,,,,,
25,Tasty,tips/list,"Show me the first 30 reviews for the gluten-free pancakes recipe, ID 2468.","{'id': 2468, 'size': 30, 'from': 0}",,,,,,,
25,Tasty,tips/list,Find the user feedback starting at the 10th review for the shrimp scampi recipe with ID 1357.,"{'id': 1357, 'from': 9}",,,,,,,
25,Tasty,tips/list,"Get 12 tips for the classic Caesar salad recipe, which has the recipe ID 9753.","{'id': 9753, 'size': 12}",,,,,,,
25,Tasty,tips/list,"Please load the reviews from number 25 to 40 for the beef stew recipe, ID 8642.","{'id': 8642, 'size': 15, 'from': 24}",,,,,,,
26,TrackingPackage,TrackingPackage,Can you check the status of my FedEx package with tracking number 123456789012?,{'trackingNumber': '123456789012'},,,,,,,
26,TrackingPackage,TrackingPackage,Please find out where my UPS shipment 1Z999AA10123456784 is right now.,{'trackingNumber': '1Z999AA10123456784'},,,,,,,
26,TrackingPackage,TrackingPackage,I need to track the USPS parcel with tracking code 9400110898825022579493.,{'trackingNumber': '9400110898825022579493'},,,,,,,
26,TrackingPackage,TrackingPackage,Look up the delivery progress for FedEx tracking number 987654321098.,{'trackingNumber': '987654321098'},,,,,,,
26,TrackingPackage,TrackingPackage,Could you tell me the current location of my UPS package 1Z12345E0291980793?,{'trackingNumber': '1Z12345E0291980793'},,,,,,,
26,TrackingPackage,TrackingPackage,Track the USPS shipment with tracking number 9205590175547700043241 and let me know if it’s out for delivery.,{'trackingNumber': '9205590175547700043241'},,,,,,,
26,TrackingPackage,TrackingPackage,Find the latest update on my FedEx delivery using tracking ID 61299999999999999999.,{'trackingNumber': '61299999999999999999'},,,,,,,
26,TrackingPackage,TrackingPackage,Check where my UPS package 1Z0X1234567890123 is and when it will arrive.,{'trackingNumber': '1Z0X1234567890123'},,,,,,,
26,TrackingPackage,TrackingPackage,Can you track the USPS parcel with tracking number 9405511899223857423456 and confirm if it has been delivered?,{'trackingNumber': '9405511899223857423456'},,,,,,,
26,TrackingPackage,TrackingPackage,Please provide the current status of my FedEx shipment with tracking number 449044304137821.,{'trackingNumber': '449044304137821'},,,,,,,
27,Veriphone,verify,Can you check if the phone number +447911123456 is valid in the UK?,"{'phone': '+447911123456', 'default_country': 'GB'}",,,,,,,
27,Veriphone,verify,Please verify the authenticity of the German number +4915123577723 for me.,"{'phone': '+4915123577723', 'default_country': 'DE'}",,,,,,,
27,Veriphone,verify,I need to confirm whether the US phone number +12025550123 is active and correct.,"{'phone': '+12025550123', 'default_country': 'US'}",,,,,,,
27,Veriphone,verify,Could you validate the Canadian contact number +14165551234 and let me know if it's real?,"{'phone': '+14165551234', 'default_country': 'CA'}",,,,,,,
27,Veriphone,verify,Check if the Australian phone number +61412345678 is a valid mobile line.,"{'phone': '+61412345678', 'default_country': 'AU'}",,,,,,,
27,Veriphone,verify,Verify the phone number +33123456789 and assume it's from France if you can't detect the country.,"{'phone': '+33123456789', 'default_country': 'FR'}",,,,,,,
27,Veriphone,verify,I want to make sure the Japanese number +819012345678 is correctly formatted and active.,"{'phone': '+819012345678', 'default_country': 'JP'}",,,,,,,
27,Veriphone,verify,Please confirm if the Brazilian phone number +5511987654321 is valid and reachable.,"{'phone': '+5511987654321', 'default_country': 'BR'}",,,,,,,
27,Veriphone,verify,Could you verify the South African phone number +27821234567 for me?,"{'phone': '+27821234567', 'default_country': 'ZA'}",,,,,,,
27,Veriphone,verify,Check the validity of the Indian phone number +919876543210 and treat it as an Indian number by default.,"{'phone': '+919876543210', 'default_country': 'IN'}",,,,,,,
28,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]",Can you show me the live views from the webcams with IDs 12345 and 67890 in English?,"{'webcamid': '12345,67890', 'lang': 'en'}",,,,,,,
28,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]","I want to see the current images and locations of webcams 54321 and 98765, please.","{'webcamid': '54321,98765', 'show': 'webcams:image,location'}",,,,,,,
28,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]","Fetch the webcam feeds for IDs 11111,22222, and 33333 with descriptions in Spanish.","{'webcamid': '11111,22222,33333', 'lang': 'es'}",,,,,,,
28,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]",List the webcams with IDs 44444 and 55555 and include their categories and locations.,"{'webcamid': '44444,55555', 'show': 'webcams:categories,location'}",,,,,,,
28,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]",Please get me the images from webcams 77777 and 88888 along with their geographic coordinates.,"{'webcamid': '77777,88888', 'show': 'webcams:image,location'}",,,,,,,
28,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]",Could you provide the webcam details for 13579 and 24680 in French?,"{'webcamid': '13579,24680', 'lang': 'fr'}",,,,,,,
28,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]",Show me the webcams 11223 and 44556 with their categories and images in German.,"{'webcamid': '11223,44556', 'lang': 'de', 'show': 'webcams:categories,image'}",,,,,,,
28,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]",Retrieve the live webcam streams for IDs 99887 and 77665 and display their locations.,"{'webcamid': '99887,77665', 'show': 'webcams:location'}",,,,,,,
28,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]","I need the images and categories of webcams 33445 and 66778, please.","{'webcamid': '33445,66778', 'show': 'webcams:image,categories'}",,,,,,,
28,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]",Get me the webcam info for 12121 and 34343 with all details in Italian.,"{'webcamid': '12121,34343', 'lang': 'it', 'show': 'webcams'}",,,,,,,
29,Working days,/1.3/list_non_working_days,"Can you tell me all the public holidays and weekends in Germany between March 1st and March 31st, 2024?","{'start_date': '2024-03-01', 'end_date': '2024-03-31', 'country_code': 'DE'}",,,,,,,
29,Working days,/1.3/list_non_working_days,"I need a list of all non-working days in Canada from July 1, 2023, to July 15, 2023, including weekends and statutory holidays.","{'start_date': '2023-07-01', 'end_date': '2023-07-15', 'country_code': 'CA'}",,,,,,,
29,Working days,/1.3/list_non_working_days,Please find out which days are holidays or weekends in Japan during the first two weeks of May 2024.,"{'start_date': '2024-05-01', 'end_date': '2024-05-14', 'country_code': 'JP'}",,,,,,,
29,Working days,/1.3/list_non_working_days,"List all the non-working days in Brazil from December 20, 2023, to January 5, 2024, so I can plan my vacation accordingly.","{'start_date': '2023-12-20', 'end_date': '2024-01-05', 'country_code': 'BR'}",,,,,,,
29,Working days,/1.3/list_non_working_days,"Could you provide the weekends and public holidays in the UK between August 15 and August 31, 2023?","{'start_date': '2023-08-15', 'end_date': '2023-08-31', 'country_code': 'GB'}",,,,,,,
29,Working days,/1.3/list_non_working_days,"I want to know all the non-working days in Australia for the month of October 2023, including any regional holidays.","{'start_date': '2023-10-01', 'end_date': '2023-10-31', 'country_code': 'AU'}",,,,,,,
29,Working days,/1.3/list_non_working_days,"Show me the list of public holidays and weekends in South Africa from April 1 to April 15, 2024.","{'start_date': '2024-04-01', 'end_date': '2024-04-15', 'country_code': 'ZA'}",,,,,,,
29,Working days,/1.3/list_non_working_days,"Find all the non-working days in India between November 1 and November 15, 2023, so I can schedule my meetings accordingly.","{'start_date': '2023-11-01', 'end_date': '2023-11-15', 'country_code': 'IN'}",,,,,,,
29,Working days,/1.3/list_non_working_days,"Can you list the weekends and public holidays in France from June 10 to June 25, 2023?","{'start_date': '2023-06-10', 'end_date': '2023-06-25', 'country_code': 'FR'}",,,,,,,
29,Working days,/1.3/list_non_working_days,"I need to know all the non-working days in the United States between September 1 and September 15, 2023, including federal holidays.","{'start_date': '2023-09-01', 'end_date': '2023-09-15', 'country_code': 'US'}",,,,,,,
