index,API name,API method name,utterance,parameters,REQUIRED PARAMETERS,VALUES,FORMAT,ID,TECHNICAL,INTER-DEPENDENCY,SEMANTIC RELEVANT
16,OTT details,Advanced Search,Find me English drama shows with IMDb ratings below 6.5 released before 2010.,"{'type': 'show', 'genre': 'drama', 'language': 'english', 'max_imdb': 6.5, 'end_year': 2010}",,,,,,,
16,OTT details,Advanced Search,Show page 2 of the latest animated movies in Japanese.,"{'sort': 'latest', 'genre': 'animation', 'language': 'japanese', 'type': 'movie', 'page': 2}",,,,,,,
16,OTT details,Advanced Search,List the highest rated documentaries in English from 2018.,"{'sort': 'highestrated', 'genre': 'documentary', 'language': 'english', 'start_year': 2018, 'end_year': 2018}",,,,,,,
16,OTT details,Advanced Search,Find German horror and mystery shows released between 2005 and 2015.,"{'type': 'show', 'genre': 'horror,mystery', 'language': 'german', 'start_year': 2005, 'end_year': 2015}",,,,,,,
16,OTT details,Advanced Search,Give me the lowest rated action movies in Tamil from 2010 to 2020.,"{'sort': 'lowestrated', 'genre': 'action', 'language': 'tamil', 'start_year': 2010, 'end_year': 2020, 'type': 'movie'}",,,,,,,
17,Postal Ninja,createTrack,Track my package with tracking number LX123456789CN.,{'trackCode': 'LX123456789CN'},,,,,,,
17,Postal Ninja,createTrack,Can you add tracking for parcel number 9400111899223856921234 with USPS as the carrier?,"{'trackCode': '9400111899223856921234', 'ds': 'USPS'}",,,,,,,
17,Postal Ninja,createTrack,Please create a tracking entry for shipment RR987654321RU going to Germany.,"{'trackCode': 'RR987654321RU', 'destCountry': 'DE'}",,,,,,,
17,Postal Ninja,createTrack,Register tracking number EA123456785HK with Hong Kong Post for delivery to the UK.,"{'trackCode': 'EA123456785HK', 'ds': 'HongKongPost', 'destCountry': 'GB'}",,,,,,,
17,Postal Ninja,createTrack,Add my package with tracking code CP123456789JP to the system.,{'trackCode': 'CP123456789JP'},,,,,,,
17,Postal Ninja,createTrack,Track shipment 1Z999AA10123456784 with UPS as the carrier and destination Canada.,"{'trackCode': '1Z999AA10123456784', 'ds': 'UPS', 'destCountry': 'CA'}",,,,,,,
17,Postal Ninja,createTrack,Please create a tracking record for package S1234567890 with destination country Australia.,"{'trackCode': 'S1234567890', 'destCountry': 'AU'}",,,,,,,
17,Postal Ninja,createTrack,Track my order with tracking number RB123456789SG and carrier Singapore Post.,"{'trackCode': 'RB123456789SG', 'ds': 'SingaporePost'}",,,,,,,
17,Postal Ninja,createTrack,Add tracking for parcel 00340434161094000000 going to France.,"{'trackCode': '00340434161094000000', 'destCountry': 'FR'}",,,,,,,
17,Postal Ninja,createTrack,Register tracking code EE987654321SE with PostNord for delivery to Sweden.,"{'trackCode': 'EE987654321SE', 'ds': 'PostNord', 'destCountry': 'SE'}",,,,,,,
18,Recipe - Food - Nutrition,Generate Shopping List,Can you generate my shopping list for the week of June 1st to June 7th? My username is dsky and my hash is 4b5v4398573406.,"{'start-date': '2020-06-01', 'end-date': '2020-06-07', 'username': 'dsky', 'hash': '4b5v4398573406'}",,,,,,,
18,Recipe - Food - Nutrition,Generate Shopping List,I need a shopping list for my meal plan from July 10th to July 16th. My username is chefjane and my hash is 9a8b7c6d5e4f3g2h.,"{'start-date': '2021-07-10', 'end-date': '2021-07-16', 'username': 'chefjane', 'hash': '9a8b7c6d5e4f3g2h'}",,,,,,,
18,Recipe - Food - Nutrition,Generate Shopping List,"Please create a shopping list for user john_doe with hash 123abc456def for the period from August 1, 2022 to August 7, 2022.","{'start-date': '2022-08-01', 'end-date': '2022-08-07', 'username': 'john_doe', 'hash': '123abc456def'}",,,,,,,
18,Recipe - Food - Nutrition,Generate Shopping List,"Generate a shopping list for the meal planner for username emilyr and hash 7g6f5e4d3c2b1a0z from September 5th to September 12th, 2023.","{'start-date': '2023-09-05', 'end-date': '2023-09-12', 'username': 'emilyr', 'hash': '7g6f5e4d3c2b1a0z'}",,,,,,,
18,Recipe - Food - Nutrition,Generate Shopping List,"I want a shopping list for my meal plan from March 15, 2024 to March 21, 2024. My username is foodlover and my hash is 0z9y8x7w6v5u4t3s.","{'start-date': '2024-03-15', 'end-date': '2024-03-21', 'username': 'foodlover', 'hash': '0z9y8x7w6v5u4t3s'}",,,,,,,
18,Recipe - Food - Nutrition,Generate Shopping List,"Could you get my shopping list for the dates April 2nd to April 8th, 2023? Username: sarahk, hash: 5t4r3e2w1q0p9o8n.","{'start-date': '2023-04-02', 'end-date': '2023-04-08', 'username': 'sarahk', 'hash': '5t4r3e2w1q0p9o8n'}",,,,,,,
18,Recipe - Food - Nutrition,Generate Shopping List,"Show me the shopping list for user mikeb with hash 8n7m6l5k4j3h2g1f for the week starting May 10, 2022 and ending May 16, 2022.","{'start-date': '2022-05-10', 'end-date': '2022-05-16', 'username': 'mikeb', 'hash': '8n7m6l5k4j3h2g1f'}",,,,,,,
18,Recipe - Food - Nutrition,Generate Shopping List,"I need a shopping list for my meal planner from October 1st to October 7th, 2021. My username is veganqueen and my hash is 2b3c4d5e6f7g8h9i.","{'start-date': '2021-10-01', 'end-date': '2021-10-07', 'username': 'veganqueen', 'hash': '2b3c4d5e6f7g8h9i'}",,,,,,,
18,Recipe - Food - Nutrition,Generate Shopping List,"Please generate a shopping list for the period December 20, 2020 to December 26, 2020 for username tommyt and hash 6h5g4f3e2d1c0b9a.","{'start-date': '2020-12-20', 'end-date': '2020-12-26', 'username': 'tommyt', 'hash': '6h5g4f3e2d1c0b9a'}",,,,,,,
18,Recipe - Food - Nutrition,Generate Shopping List,"Get my shopping list for the meal planner from January 3rd to January 9th, 2023. Username: lucyl, hash: 1a2b3c4d5e6f7g8h.","{'start-date': '2023-01-03', 'end-date': '2023-01-09', 'username': 'lucyl', 'hash': '1a2b3c4d5e6f7g8h'}",,,,,,,
19,Referential,Languages,Show me a list of all languages translated into French.,{'lang': 'fr'},,,,,,,
19,Referential,Languages,List the world's languages as spoken in Japan.,{'iso_a2': 'JP'},,,,,,,
19,Referential,Languages,"Can you give me the languages with their flags and ISO codes, translated into Spanish?","{'fields': 'flag,iso_a2,lang_3,lang', 'lang': 'es'}",,,,,,,
19,Referential,Languages,"What are the languages spoken in Brazil, with their 3-letter ISO codes?","{'iso_a2': 'BR', 'fields': 'lang_3'}",,,,,,,
19,Referential,Languages,"List all languages, but only show their names and 2-letter country codes.","{'fields': 'lang,iso_a2'}",,,,,,,
19,Referential,Languages,Show me the language with the 3-letter ISO code 'deu'.,{'lang_3': 'deu'},,,,,,,
19,Referential,Languages,Give me all languages translated into German.,{'lang': 'de'},,,,,,,
19,Referential,Languages,"List the languages spoken in Canada, translated into English.","{'iso_a2': 'CA', 'lang': 'en'}",,,,,,,
19,Referential,Languages,"Show me all languages, but only return their flags.",{'fields': 'flag'},,,,,,,
19,Referential,Languages,"Provide the list of languages with their names and 3-letter ISO codes, translated into Italian.","{'fields': 'lang,lang_3', 'lang': 'it'}",,,,,,,
20,Shazam,songs/get-count,How many times has the song with key 40333609 been shazamed?,{'key': '40333609'},,,,,,,
20,Shazam,songs/get-count,Show me the total number of detections for the song with key 12345678.,{'key': '12345678'},,,,,,,
20,Shazam,songs/get-count,What is the shazam count for the track identified by key 98765432?,{'key': '98765432'},,,,,,,
20,Shazam,songs/get-count,Get the total times the song with key 55555555 has been recognized on Shazam.,{'key': '55555555'},,,,,,,
20,Shazam,songs/get-count,Tell me how many people have shazamed the song with key 24681357.,{'key': '24681357'},,,,,,,
20,Shazam,songs/get-count,Find out the detection count for the song with key 11223344.,{'key': '11223344'},,,,,,,
20,Shazam,songs/get-count,How popular is the song with key 76543210 based on Shazam detections?,{'key': '76543210'},,,,,,,
20,Shazam,songs/get-count,Can you tell me the total number of times the song with key 31415926 has been shazamed?,{'key': '31415926'},,,,,,,
20,Shazam,songs/get-count,What is the total detection count for the song with key 80808080?,{'key': '80808080'},,,,,,,
20,Shazam,songs/get-count,Give me the number of times the song with key 20202020 has been identified on Shazam.,{'key': '20202020'},,,,,,,
21,SolarEnergyPrediction,/v2.0/solar/prediction,Can you predict the solar power output for a PV plant at latitude 34.05 and longitude -118.25?,"{'lat': 34.05, 'lon': -118.25}",,,,,,,
21,SolarEnergyPrediction,/v2.0/solar/prediction,Give me the photovoltaic power forecast for a system in Germany with postal code 10115.,{'zip': '10115'},,,,,,,
21,SolarEnergyPrediction,/v2.0/solar/prediction,What is the solar generation prediction for a plant with ID 0xAb425D74eA0113d11c3092E47a4C0542C25973db?,{'plant': '0xAb425D74eA0113d11c3092E47a4C0542C25973db'},,,,,,,
21,SolarEnergyPrediction,/v2.0/solar/prediction,"Forecast the PV output for a system at 40.7128 latitude and -74.0060 longitude, with a 30 degree tilt and 0 azimuth.","{'lat': 40.7128, 'lon': -74.006, 'deg': 30, 'az': 0}",,,,,,,
21,SolarEnergyPrediction,/v2.0/solar/prediction,"Show me the solar power forecast for a plant at 48.8566 latitude, 2.3522 longitude, using monocrystalline panel technology.","{'lat': 48.8566, 'lon': 2.3522, 'tech': 'monocrystalline'}",,,,,,,
21,SolarEnergyPrediction,/v2.0/solar/prediction,"Predict the PV generation for a system at 51.1657 latitude, 10.4515 longitude, with 5000W inverter and 7000W installed capacity.","{'lat': 51.1657, 'lon': 10.4515, 'inverter': 5000, 'wp': 7000}",,,,,,,
21,SolarEnergyPrediction,/v2.0/solar/prediction,"Get the solar forecast for a PV plant at 35.6895 latitude, 139.6917 longitude, with 20% system losses.","{'lat': 35.6895, 'lon': 139.6917, 'loss': 20}",,,,,,,
21,SolarEnergyPrediction,/v2.0/solar/prediction,"Provide the solar prediction for a system at 37.7749 latitude, -122.4194 longitude, with output formatted for forecast.solar.","{'lat': 37.7749, 'lon': -122.4194, 'decoration': 'forecast.solar'}",,,,,,,
21,SolarEnergyPrediction,/v2.0/solar/prediction,"I need a PV power forecast for a plant at 52.52 latitude, 13.405 longitude, with a 45 degree azimuth and 25 degree tilt.","{'lat': 52.52, 'lon': 13.405, 'az': 45, 'deg': 25}",,,,,,,
21,SolarEnergyPrediction,/v2.0/solar/prediction,"Give me the solar energy prediction for a PV system in Germany with postal code 80331, using polycrystalline panels and 10% losses.","{'zip': '80331', 'tech': 'polycrystalline', 'loss': 10}",,,,,,,
22,Spotify,Artist albums,Show me all albums by the artist with ID 2w9zwq3AktTeYYMuhMjju8.,{'id': '2w9zwq3AktTeYYMuhMjju8'},,,,,,,
22,Spotify,Artist albums,List the first 5 albums from artist 1dfeR4HaWDbWqFHLkxsg1d.,"{'id': '1dfeR4HaWDbWqFHLkxsg1d', 'limit': 5}",,,,,,,
22,Spotify,Artist albums,Get albums 11 to 20 for artist 3TVXtAsR1Inumwj472S9r4.,"{'id': '3TVXtAsR1Inumwj472S9r4', 'offset': 10, 'limit': 10}",,,,,,,
22,Spotify,Artist albums,Show me the first 50 albums by artist 66CXWjxzNUsdJxJ2JdwvnR.,"{'id': '66CXWjxzNUsdJxJ2JdwvnR', 'limit': 50}",,,,,,,
22,Spotify,Artist albums,List all albums for artist 53XhwfbYqKCa1cC15pYq2q starting from the 21st album.,"{'id': '53XhwfbYqKCa1cC15pYq2q', 'offset': 20}",,,,,,,
22,Spotify,Artist albums,Get the first 3 albums by artist 6eUKZXaKkcviH0Ku9w2n3V.,"{'id': '6eUKZXaKkcviH0Ku9w2n3V', 'limit': 3}",,,,,,,
22,Spotify,Artist albums,Show me albums 51 to 100 for artist 1uNFoZAHBGtllmzznpCI3s.,"{'id': '1uNFoZAHBGtllmzznpCI3s', 'offset': 50, 'limit': 50}",,,,,,,
22,Spotify,Artist albums,List the first 10 albums from artist 0du5cEVh5yTK9QJze8zA0C.,"{'id': '0du5cEVh5yTK9QJze8zA0C', 'limit': 10}",,,,,,,
22,Spotify,Artist albums,Get all albums by artist 2YZyLoL8N0Wb9xBt1NhZWg.,{'id': '2YZyLoL8N0Wb9xBt1NhZWg'},,,,,,,
22,Spotify,Artist albums,"Show me the albums from artist 7dGJo4pcD2V6oG8kP0tJRR, starting at album 100 and show 20 albums.","{'id': '7dGJo4pcD2V6oG8kP0tJRR', 'offset': 100, 'limit': 20}",,,,,,,
23,Streaming Availability,Search Basic (FREE),Show me all zombie movies available on Netflix and Prime Video in the US.,"{'services': 'netflix,prime', 'country': 'us', 'keyword': 'zombie', 'show_type': 'movie'}",,,,,,,
23,Streaming Availability,Search Basic (FREE),What French language dramas are streaming on Disney+ in France?,"{'services': 'disney', 'country': 'fr', 'show_original_language': 'fr', 'genre': '18'}",,,,,,,
23,Streaming Availability,Search Basic (FREE),List all comedies on Hulu and Peacock in Canada.,"{'services': 'hulu,peacock', 'country': 'ca', 'genre': '35'}",,,,,,,
23,Streaming Availability,Search Basic (FREE),Find Spanish series about football on Prime Video in Spain.,"{'services': 'prime', 'country': 'es', 'show_original_language': 'es', 'keyword': 'football', 'show_type': 'series'}",,,,,,,
23,Streaming Availability,Search Basic (FREE),"Are there any horror movies on Netflix, HBO, or Hulu in the UK?","{'services': 'netflix,hbo,hulu', 'country': 'gb', 'genre': '27', 'show_type': 'movie'}",,,,,,,
23,Streaming Availability,Search Basic (FREE),Show me all Japanese anime available on Netflix in Japan.,"{'services': 'netflix', 'country': 'jp', 'show_original_language': 'ja', 'genre': '16'}",,,,,,,
23,Streaming Availability,Search Basic (FREE),What are the top rated documentaries on Disney+ and Prime Video in Australia?,"{'services': 'disney,prime', 'country': 'au', 'genre': '99'}",,,,,,,
23,Streaming Availability,Search Basic (FREE),List all movies with the keyword 'spy' on Netflix and Hulu in the US.,"{'services': 'netflix,hulu', 'country': 'us', 'keyword': 'spy', 'show_type': 'movie'}",,,,,,,
23,Streaming Availability,Search Basic (FREE),Find Korean language series on Netflix in South Korea.,"{'services': 'netflix', 'country': 'kr', 'show_original_language': 'ko', 'show_type': 'series'}",,,,,,,
23,Streaming Availability,Search Basic (FREE),Are there any free movies on Peacock in the US about Christmas?,"{'services': 'peacock.free', 'country': 'us', 'keyword': 'christmas', 'show_type': 'movie'}",,,,,,,
24,SynWave,Upload a new file,Upload this PDF file.,{'file': 'PDF file'},,,,,,,
24,SynWave,Upload a new file,Please upload the image and set it to expire in 600 seconds.,"{'file': 'image', 'expiration_seconds': 600}",,,,,,,
24,SynWave,Upload a new file,Upload the document and protect it with username 'alice' and password 'secure123'.,"{'file': 'document', 'auth_username': 'alice', 'auth_password': 'secure123'}",,,,,,,
24,SynWave,Upload a new file,Can you upload this video file and allow it to be downloaded only 3 times?,"{'file': 'video file', 'download_limit': 3}",,,,,,,
24,SynWave,Upload a new file,"Upload this spreadsheet, set the username to 'bob' and password to 'letmein', and make it expire in 2 hours.","{'file': 'spreadsheet', 'auth_username': 'bob', 'auth_password': 'letmein', 'expiration_seconds': 7200}",,,,,,,
24,SynWave,Upload a new file,Upload this audio file with a download limit of 1 and expiration of 30 minutes.,"{'file': 'audio file', 'download_limit': 1, 'expiration_seconds': 1800}",,,,,,,
24,SynWave,Upload a new file,Please upload the zip archive and protect it with password 'archivepass'. Username should be 'carol'.,"{'file': 'zip archive', 'auth_username': 'carol', 'auth_password': 'archivepass'}",,,,,,,
24,SynWave,Upload a new file,Upload this presentation file and set it to expire after 24 hours.,"{'file': 'presentation file', 'expiration_seconds': 86400}",,,,,,,
24,SynWave,Upload a new file,"Upload the CSV file, allow only 5 downloads, and set username to 'dave' with password 'csvpass'.","{'file': 'CSV file', 'download_limit': 5, 'auth_username': 'dave', 'auth_password': 'csvpass'}",,,,,,,
24,SynWave,Upload a new file,"Upload this text file and make it available for 10 downloads or 1 hour, whichever comes first.","{'file': 'text file', 'download_limit': 10, 'expiration_seconds': 3600}",,,,,,,
25,Tasty,tips/list,Show me the tips for recipe 3562.,{'id': 3562},,,,,,,
25,Tasty,tips/list,What are the reviews for recipe 1024?,{'id': 1024},,,,,,,
25,Tasty,tips/list,Give me 10 tips for recipe 5000.,"{'id': 5000, 'size': 10}",,,,,,,
25,Tasty,tips/list,List the first 5 reviews for recipe 789.,"{'id': 789, 'size': 5}",,,,,,,
25,Tasty,tips/list,"Show tips for recipe 2500, starting from the 11th tip.","{'id': 2500, 'from': 10}",,,,,,,
25,Tasty,tips/list,"Can I see 20 tips for recipe 3562, skipping the first 5?","{'id': 3562, 'size': 20, 'from': 5}",,,,,,,
25,Tasty,tips/list,Display all available tips for recipe 4001.,{'id': 4001},,,,,,,
25,Tasty,tips/list,What are the latest 15 reviews for recipe 1234?,"{'id': 1234, 'size': 15}",,,,,,,
25,Tasty,tips/list,"Show me tips for recipe 5678, starting from the 21st tip and show 10 tips.","{'id': 5678, 'from': 20, 'size': 10}",,,,,,,
25,Tasty,tips/list,Get the first tip for recipe 8888.,"{'id': 8888, 'size': 1}",,,,,,,
26,TrackingPackage,TrackingPackage,Can you track my package with tracking number 1Z999AA10123456784?,"{'Authorization': 'Basic Ym9sZGNoYXQ6TGZYfm0zY2d1QzkuKz9SLw==', 'trackingNumber': '1Z999AA10123456784'}",,,,,,,
26,TrackingPackage,TrackingPackage,Where is my FedEx shipment with tracking number 123456789012?,"{'Authorization': 'Basic Ym9sZGNoYXQ6TGZYfm0zY2d1QzkuKz9SLw==', 'trackingNumber': '123456789012'}",,,,,,,
26,TrackingPackage,TrackingPackage,Track USPS package 9400110897700003238499 for me.,"{'Authorization': 'Basic Ym9sZGNoYXQ6TGZYfm0zY2d1QzkuKz9SLw==', 'trackingNumber': '9400110897700003238499'}",,,,,,,
26,TrackingPackage,TrackingPackage,I need to know the status of my DHL parcel with tracking number JD0146000065427472.,"{'Authorization': 'Basic Ym9sZGNoYXQ6TGZYfm0zY2d1QzkuKz9SLw==', 'trackingNumber': 'JD0146000065427472'}",,,,,,,
26,TrackingPackage,TrackingPackage,Please check the delivery progress for tracking number 9274899991234567890123.,"{'Authorization': 'Basic Ym9sZGNoYXQ6TGZYfm0zY2d1QzkuKz9SLw==', 'trackingNumber': '9274899991234567890123'}",,,,,,,
26,TrackingPackage,TrackingPackage,Can you update me on package 612999987654321?,"{'Authorization': 'Basic Ym9sZGNoYXQ6TGZYfm0zY2d1QzkuKz9SLw==', 'trackingNumber': '612999987654321'}",,,,,,,
26,TrackingPackage,TrackingPackage,What is the current location of my UPS package with tracking number 1Z12345E0291980793?,"{'Authorization': 'Basic Ym9sZGNoYXQ6TGZYfm0zY2d1QzkuKz9SLw==', 'trackingNumber': '1Z12345E0291980793'}",,,,,,,
26,TrackingPackage,TrackingPackage,Track my order with tracking number 4202210392748927005458000000000001.,"{'Authorization': 'Basic Ym9sZGNoYXQ6TGZYfm0zY2d1QzkuKz9SLw==', 'trackingNumber': '4202210392748927005458000000000001'}",,,,,,,
26,TrackingPackage,TrackingPackage,Find out where my package is with tracking number 781234567890.,"{'Authorization': 'Basic Ym9sZGNoYXQ6TGZYfm0zY2d1QzkuKz9SLw==', 'trackingNumber': '781234567890'}",,,,,,,
26,TrackingPackage,TrackingPackage,Give me the delivery status for tracking number 9405509699937002387654.,"{'Authorization': 'Basic Ym9sZGNoYXQ6TGZYfm0zY2d1QzkuKz9SLw==', 'trackingNumber': '9405509699937002387654'}",,,,,,,
27,Veriphone,verify,Can you check if the phone number +14155552671 is valid?,{'phone': '+14155552671'},,,,,,,
27,Veriphone,verify,Verify the number 02079460056 in the UK.,"{'phone': '02079460056', 'default_country': 'GB'}",,,,,,,
27,Veriphone,verify,Is +919876543210 a real phone number?,{'phone': '+919876543210'},,,,,,,
27,Veriphone,verify,Please validate 0612345678 as a French number.,"{'phone': '0612345678', 'default_country': 'FR'}",,,,,,,
27,Veriphone,verify,Check if +81312345678 is a valid number in Japan.,{'phone': '+81312345678'},,,,,,,
27,Veriphone,verify,Can you verify the Australian number 0412345678?,"{'phone': '0412345678', 'default_country': 'AU'}",,,,,,,
27,Veriphone,verify,Is +5511987654321 a working phone number in Brazil?,{'phone': '+5511987654321'},,,,,,,
27,Veriphone,verify,Please check if 2125551234 is a valid US number.,"{'phone': '2125551234', 'default_country': 'US'}",,,,,,,
27,Veriphone,verify,Verify +4915123577723 for me.,{'phone': '+4915123577723'},,,,,,,
27,Veriphone,verify,Can you confirm if 0891234567 is a valid number in Germany?,"{'phone': '0891234567', 'default_country': 'DE'}",,,,,,,
28,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]",Show me the webcam feed for webcam ID 12345.,{'webcamid': '12345'},,,,,,,
28,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]",Can I see the details of webcams 98765 and 54321 in Spanish?,"{'webcamid': '98765,54321', 'lang': 'es'}",,,,,,,
28,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]",Give me the categories for webcam 11111.,"{'webcamid': '11111', 'show': 'categories'}",,,,,,,
28,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]",List the properties of webcam 22222.,"{'webcamid': '22222', 'show': 'properties'}",,,,,,,
28,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]",Show me the webcam images and locations for webcam 33333.,"{'webcamid': '33333', 'show': 'webcams:image,location'}",,,,,,,
28,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]",Display the webcam 44444 information in French.,"{'webcamid': '44444', 'lang': 'fr'}",,,,,,,
28,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]",What regions does webcam 55555 belong to?,"{'webcamid': '55555', 'show': 'regions'}",,,,,,,
28,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]",Show me the countries for webcams 66666 and 77777.,"{'webcamid': '66666,77777', 'show': 'countries'}",,,,,,,
28,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]",Give me the continent information for webcam 88888.,"{'webcamid': '88888', 'show': 'continents'}",,,,,,,
28,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]","Show the webcam 99999 details in German, including categories.","{'webcamid': '99999', 'lang': 'de', 'show': 'categories'}",,,,,,,
29,Working days,/1.3/list_non_working_days,List all non-working days in Germany from 2024-07-01 to 2024-07-31.,"{'start_date': '2024-07-01', 'end_date': '2024-07-31', 'country_code': 'DE'}",,,,,,,
29,Working days,/1.3/list_non_working_days,What are the public holidays and weekends in the US between 2024-12-20 and 2025-01-05?,"{'start_date': '2024-12-20', 'end_date': '2025-01-05', 'country_code': 'US'}",,,,,,,
29,Working days,/1.3/list_non_working_days,Show me all non-working days in India from 2024-08-01 to 2024-08-31.,"{'start_date': '2024-08-01', 'end_date': '2024-08-31', 'country_code': 'IN'}",,,,,,,
29,Working days,/1.3/list_non_working_days,Can you list the non-working days in France for the period 2024-09-01 to 2024-09-30?,"{'start_date': '2024-09-01', 'end_date': '2024-09-30', 'country_code': 'FR'}",,,,,,,
29,Working days,/1.3/list_non_working_days,Give me the non-working days in Canada from 2024-10-01 to 2024-10-15 using the Quebec configuration.,"{'start_date': '2024-10-01', 'end_date': '2024-10-15', 'country_code': 'CA', 'configuration': 'Quebec'}",,,,,,,
29,Working days,/1.3/list_non_working_days,What are the non-working days in Australia between 2024-11-01 and 2024-11-30 with the Victoria preset?,"{'start_date': '2024-11-01', 'end_date': '2024-11-30', 'country_code': 'AU', 'configuration': 'Victoria'}",,,,,,,
29,Working days,/1.3/list_non_working_days,List all non-working days in the UK from 2024-05-01 to 2024-05-31.,"{'start_date': '2024-05-01', 'end_date': '2024-05-31', 'country_code': 'GB'}",,,,,,,
29,Working days,/1.3/list_non_working_days,Show me the non-working days in Japan for the period 2024-04-01 to 2024-04-30.,"{'start_date': '2024-04-01', 'end_date': '2024-04-30', 'country_code': 'JP'}",,,,,,,
29,Working days,/1.3/list_non_working_days,Can you provide the list of non-working days in Brazil from 2024-09-07 to 2024-09-21 using the Sao Paulo configuration?,"{'start_date': '2024-09-07', 'end_date': '2024-09-21', 'country_code': 'BR', 'configuration': 'Sao Paulo'}",,,,,,,
29,Working days,/1.3/list_non_working_days,What are the non-working days in South Africa between 2024-06-01 and 2024-06-30?,"{'start_date': '2024-06-01', 'end_date': '2024-06-30', 'country_code': 'ZA'}",,,,,,,
30,Working days,/1.3/add_working_days,"In the US, what date is 15 working days after 2024-06-01?","{'country_code': 'US', 'start_date': '2024-06-01', 'increment': 15}",,,,,,,
30,Working days,/1.3/add_working_days,"If I start in Canada on 2024-07-10 and subtract 5 working days, what date do I get?","{'country_code': 'CA', 'start_date': '2024-07-10', 'increment': -5}",,,,,,,
30,Working days,/1.3/add_working_days,"Add 20 working days to 2024-08-15 in the UK, but don't include the start date.","{'country_code': 'GB', 'start_date': '2024-08-15', 'increment': 20, 'include_start': False}",,,,,,,
30,Working days,/1.3/add_working_days,"In Australia, what is the date 7 working days after 2024-09-01 using the 'National holidays' configuration?","{'country_code': 'AU', 'start_date': '2024-09-01', 'increment': 7, 'configuration': 'National holidays'}",,,,,,,
30,Working days,/1.3/add_working_days,"For Germany, what date falls 10 working days before 2024-12-25?","{'country_code': 'DE', 'start_date': '2024-12-25', 'increment': -10}",,,,,,,
30,Working days,/1.3/add_working_days,"In India, if I add 30 working days to 2024-05-20, what is the resulting date?","{'country_code': 'IN', 'start_date': '2024-05-20', 'increment': 30}",,,,,,,
30,Working days,/1.3/add_working_days,"What is the date 3 working days after 2024-11-01 in France, using the 'Paris' configuration?","{'country_code': 'FR', 'start_date': '2024-11-01', 'increment': 3, 'configuration': 'Paris'}",,,,,,,
30,Working days,/1.3/add_working_days,"In Japan, if I subtract 8 working days from 2024-10-10, not counting the start date, what date do I get?","{'country_code': 'JP', 'start_date': '2024-10-10', 'increment': -8, 'include_start': False}",,,,,,,
30,Working days,/1.3/add_working_days,Add 12 working days to 2024-06-15 in Brazil.,"{'country_code': 'BR', 'start_date': '2024-06-15', 'increment': 12}",,,,,,,
30,Working days,/1.3/add_working_days,"In South Africa, what is the date 25 working days after 2024-07-01 using the 'Public holidays' configuration?","{'country_code': 'ZA', 'start_date': '2024-07-01', 'increment': 25, 'configuration': 'Public holidays'}",,,,,,,
