index,API name,API method name,utterance,parameters,REQUIRED PARAMETERS,VALUES,FORMAT,ID,TECHNICAL,INTER-DEPENDENCY,SEMANTIC RELEVANT
15,NOWPayments,3.Getestimatedprice,"For a 1500 Brazilian real smartphone, what would the price be in Tether?","{'currency_from': 'brl', 'amount': 1500, 'currency_to': 'usdt'}",,,,,,,
15,NOWPayments,3.Getestimatedprice,Let me know the amount of Cardano needed to pay for a 400 pound gym membership.,"{'currency_from': 'gbp', 'amount': 400, 'currency_to': 'ada'}",,,,,,,
16,OTT details,Advanced Search,Can you find me the highest rated Hindi action movies released between 2010 and 2020?,"{'type': 'movie', 'genre': 'action', 'language': 'hindi', 'start_year': 2010, 'end_year': 2020, 'sort': 'highestrated'}",,,,,,,
16,OTT details,Advanced Search,Show me some English comedy TV shows from the 1990s with an IMDb rating above 7.5.,"{'type': 'show', 'genre': 'comedy', 'language': 'english', 'start_year': 1990, 'end_year': 1999, 'min_imdb': 7.5}",,,,,,,
16,OTT details,Advanced Search,I want to watch the latest horror movies in Tamil with at least a 6.5 IMDb score.,"{'type': 'movie', 'genre': 'horror', 'language': 'tamil', 'min_imdb': 6.5, 'sort': 'latest'}",,,,,,,
16,OTT details,Advanced Search,List the oldest science fiction shows available in German.,"{'type': 'show', 'genre': 'science fiction', 'language': 'german', 'sort': 'oldest'}",,,,,,,
16,OTT details,Advanced Search,Find me some French romance movies released after 2005 with IMDb ratings between 6 and 8.,"{'type': 'movie', 'genre': 'romance', 'language': 'french', 'start_year': 2006, 'min_imdb': 6, 'max_imdb': 8}",,,,,,,
16,OTT details,Advanced Search,Are there any Spanish thriller movies from 2015 to 2020 with high ratings?,"{'type': 'movie', 'genre': 'thriller', 'language': 'spanish', 'start_year': 2015, 'end_year': 2020, 'sort': 'highestrated'}",,,,,,,
16,OTT details,Advanced Search,Give me a list of English animated shows with IMDb ratings below 7 released before 2010.,"{'type': 'show', 'genre': 'animation', 'language': 'english', 'end_year': 2009, 'max_imdb': 7}",,,,,,,
16,OTT details,Advanced Search,What are some Malayalam drama movies from the early 2000s?,"{'type': 'movie', 'genre': 'drama', 'language': 'malayalam', 'start_year': 2000, 'end_year': 2005}",,,,,,,
16,OTT details,Advanced Search,Show me the latest Japanese crime shows with an IMDb rating of at least 7.,"{'type': 'show', 'genre': 'crime', 'language': 'japanese', 'min_imdb': 7, 'sort': 'latest'}",,,,,,,
16,OTT details,Advanced Search,Can you recommend some Hindi family movies released between 1995 and 2005?,"{'type': 'movie', 'genre': 'family', 'language': 'hindi', 'start_year': 1995, 'end_year': 2005}",,,,,,,
17,Postal Ninja,createTrack,Can you start tracking my Amazon order with the tracking number 1Z999AA10123456784?,{'trackCode': '1Z999AA10123456784'},,,,,,,
17,Postal Ninja,createTrack,"I need to add my DHL package, tracking code JD0146000065423456, that's coming to Germany.","{'trackCode': 'JD0146000065423456', 'destCountry': 'DE'}",,,,,,,
17,Postal Ninja,createTrack,Please register the parcel with tracking number LX123456789CN from China Post.,"{'trackCode': 'LX123456789CN', 'ds': 'china-post'}",,,,,,,
17,Postal Ninja,createTrack,"Track my eBay shipment with code 9400111899223856921456, which is headed to the United States.","{'trackCode': '9400111899223856921456', 'destCountry': 'US'}",,,,,,,
17,Postal Ninja,createTrack,Could you add the FedEx package 612999987654321 to my tracking list?,"{'trackCode': '612999987654321', 'ds': 'fedex'}",,,,,,,
17,Postal Ninja,createTrack,I want to monitor the delivery with tracking number RR123456789RU that's being sent to France.,"{'trackCode': 'RR123456789RU', 'destCountry': 'FR'}",,,,,,,
17,Postal Ninja,createTrack,Register my package with tracking code 00340434161094000000 from Deutsche Post.,"{'trackCode': '00340434161094000000', 'ds': 'deutsche-post'}",,,,,,,
17,Postal Ninja,createTrack,Can you help me track the parcel 9274899991234567890123 that's coming to Canada?,"{'trackCode': '9274899991234567890123', 'destCountry': 'CA'}",,,,,,,
17,Postal Ninja,createTrack,Add the Royal Mail shipment with tracking number ZW123456789GB to my account.,"{'trackCode': 'ZW123456789GB', 'ds': 'royal-mail'}",,,,,,,
17,Postal Ninja,createTrack,Please start tracking the package with code EA123456785HK destined for Australia.,"{'trackCode': 'EA123456785HK', 'destCountry': 'AU'}",,,,,,,
18,Recipe - Food - Nutrition,Generate Shopping List,Can you create a shopping list for my meal plan from June 10th to June 14th using my account 'jessicawellness'?,"{'start-date': '2024-06-10', 'end-date': '2024-06-14', 'username': 'jessicawellness'}",,,,,,,
18,Recipe - Food - Nutrition,Generate Shopping List,I need a grocery list for everything I'll need between July 1st and July 7th for my meal planner; my username is 'chefmark'.,"{'start-date': '2024-07-01', 'end-date': '2024-07-07', 'username': 'chefmark'}",,,,,,,
18,Recipe - Food - Nutrition,Generate Shopping List,Please generate my shopping list for the week starting August 15th through August 21st; my account is 'veganvibes'.,"{'start-date': '2024-08-15', 'end-date': '2024-08-21', 'username': 'veganvibes'}",,,,,,,
18,Recipe - Food - Nutrition,Generate Shopping List,What ingredients do I need to buy for my planned meals from September 3rd to September 5th? My username is 'fitfoodie'.,"{'start-date': '2024-09-03', 'end-date': '2024-09-05', 'username': 'fitfoodie'}",,,,,,,
18,Recipe - Food - Nutrition,Generate Shopping List,List all the groceries required for my meal plan from March 20th to March 25th; the username is 'glutenfreegal'.,"{'start-date': '2024-03-20', 'end-date': '2024-03-25', 'username': 'glutenfreegal'}",,,,,,,
18,Recipe - Food - Nutrition,Generate Shopping List,Could you tell me what to buy for my meals between April 2nd and April 8th? My account is 'pescetarianpaul'.,"{'start-date': '2024-04-02', 'end-date': '2024-04-08', 'username': 'pescetarianpaul'}",,,,,,,
18,Recipe - Food - Nutrition,Generate Shopping List,Show me the shopping list for my meal planner from May 5th to May 11th; my username is 'lowcarblife'.,"{'start-date': '2024-05-05', 'end-date': '2024-05-11', 'username': 'lowcarblife'}",,,,,,,
18,Recipe - Food - Nutrition,Generate Shopping List,I want to see all the ingredients I need for my planned meals from October 10th to October 16th. My username is 'dairyfreefamily'.,"{'start-date': '2024-10-10', 'end-date': '2024-10-16', 'username': 'dairyfreefamily'}",,,,,,,
18,Recipe - Food - Nutrition,Generate Shopping List,Prepare a grocery list for my meal plan covering December 1st through December 7th; the username is 'holidaychef'.,"{'start-date': '2024-12-01', 'end-date': '2024-12-07', 'username': 'holidaychef'}",,,,,,,
18,Recipe - Food - Nutrition,Generate Shopping List,"For my account 'whole30warrior', can you get the shopping list for the period from January 15th to January 21st?","{'start-date': '2025-01-15', 'end-date': '2025-01-21', 'username': 'whole30warrior'}",,,,,,,
19,Referential,Languages,"Can you show me the names of all official languages spoken in Switzerland, translated into French?","{'iso_a2': 'CH', 'lang': 'fr'}",,,,,,,
19,Referential,Languages,"List the world's languages with their flags and ISO codes, but display the results in Spanish.","{'fields': 'flag,iso_a2,lang_3,lang', 'lang': 'es'}",,,,,,,
19,Referential,Languages,I want to see the three-letter ISO codes for all languages used in Japan.,"{'iso_a2': 'JP', 'fields': 'lang_3'}",,,,,,,
19,Referential,Languages,"Which languages are spoken in Brazil, and can you translate their names into Portuguese?","{'iso_a2': 'BR', 'lang': 'pt'}",,,,,,,
19,Referential,Languages,"Give me a list of all languages, but only show their flags and two-letter country codes.","{'fields': 'flag,iso_a2'}",,,,,,,
19,Referential,Languages,"Could you provide the names of the languages spoken in Canada, translated into German?","{'iso_a2': 'CA', 'lang': 'de'}",,,,,,,
19,Referential,Languages,"Show me the language names and their ISO codes for all languages in India, but display the results in Hindi.","{'iso_a2': 'IN', 'fields': 'lang,lang_3', 'lang': 'hi'}",,,,,,,
19,Referential,Languages,Find the language with the three-letter ISO code 'ara' and show its name in Arabic.,"{'lang_3': 'ara', 'lang': 'ar'}",,,,,,,
19,Referential,Languages,"Display all languages spoken in South Africa, including their flags, and translate the names into Afrikaans.","{'iso_a2': 'ZA', 'fields': 'flag,lang', 'lang': 'af'}",,,,,,,
19,Referential,Languages,Can you list the languages of Belgium and show their names in Dutch?,"{'iso_a2': 'BE', 'lang': 'nl'}",,,,,,,
20,Shazam,songs/get-count,How many times has 'Blinding Lights' by The Weeknd been identified by users?,{'key': '484129035'},,,,,,,
20,Shazam,songs/get-count,Tell me the total number of Shazams for 'Shape of You' by Ed Sheeran.,{'key': '324876123'},,,,,,,
20,Shazam,songs/get-count,I want to know how popular 'Levitating' by Dua Lipa is—can you check how many times it's been detected?,{'key': '543210987'},,,,,,,
20,Shazam,songs/get-count,Find out the detection count for 'Bad Guy' by Billie Eilish.,{'key': '456789321'},,,,,,,
20,Shazam,songs/get-count,Could you show me how many people have used Shazam to identify 'Old Town Road' by Lil Nas X?,{'key': '987654321'},,,,,,,
20,Shazam,songs/get-count,Let me know the total Shazam count for 'Dance Monkey' by Tones and I.,{'key': '123456789'},,,,,,,
20,Shazam,songs/get-count,Check the number of times 'Stay' by The Kid LAROI and Justin Bieber has been recognized.,{'key': '678901234'},,,,,,,
20,Shazam,songs/get-count,How often has 'Sunflower' by Post Malone and Swae Lee been detected?,{'key': '234567890'},,,,,,,
20,Shazam,songs/get-count,Give me the total detection number for 'Happier' by Marshmello and Bastille.,{'key': '345678901'},,,,,,,
20,Shazam,songs/get-count,Can you tell me how many Shazams 'Someone You Loved' by Lewis Capaldi has received?,{'key': '567890123'},,,,,,,
21,SolarEnergyPrediction,/v2.0/solar/prediction,"Can you tell me the expected solar power output for a PV system in San Jose, California, with 6,000 Watt-Peak capacity and an azimuth of 0 degrees for the next four days?","{'lat': 37.3382, 'lon': -121.8863, 'wp': 6000, 'az': 0}",,,,,,,
21,SolarEnergyPrediction,/v2.0/solar/prediction,"I want to know the hourly photovoltaic generation forecast for a rooftop system in Berlin with a 5,000W inverter, 10% system losses, and panels facing 90 degrees east.","{'lat': 52.52, 'lon': 13.405, 'inverter': 5000, 'loss': 10, 'az': -90}",,,,,,,
21,SolarEnergyPrediction,/v2.0/solar/prediction,"Show me the predicted solar energy production for the next 48 hours for a PV plant in Munich using monocrystalline panels, 7,500 Watt-Peak, and a 30-degree slope.","{'lat': 48.1351, 'lon': 11.582, 'tech': 'mono', 'wp': 7500, 'deg': 30}",,,,,,,
21,SolarEnergyPrediction,/v2.0/solar/prediction,"How much solar power can I expect from my installation in Austin, Texas, with a 4,200W inverter and 12% losses, if the panels are tilted at 25 degrees and face south?","{'lat': 30.2672, 'lon': -97.7431, 'inverter': 4200, 'loss': 12, 'deg': 25, 'az': 0}",,,,,,,
21,SolarEnergyPrediction,/v2.0/solar/prediction,"Give me the solar generation forecast for the next three days for a PV system in Stuttgart, Germany, using the postal code 70173 and a 6,500 Watt-Peak capacity.","{'zip': '70173', 'wp': 6500}",,,,,,,
21,SolarEnergyPrediction,/v2.0/solar/prediction,"I'd like to compare the predicted output for two PV plants: one in Madrid with 8,000W capacity and another in Valencia with 7,000W, both facing west.","{'lat': [40.4168, 39.4699], 'lon': [-3.7038, -0.3763], 'wp': [8000, 7000], 'az': [90, 90]}",,,,,,,
21,SolarEnergyPrediction,/v2.0/solar/prediction,"Estimate the solar power production for a commercial PV system in Phoenix, Arizona, with 10,000 Watt-Peak, 15% losses, and a 35-degree tilt for the upcoming weekend.","{'lat': 33.4484, 'lon': -112.074, 'wp': 10000, 'loss': 15, 'deg': 35}",,,,,,,
21,SolarEnergyPrediction,/v2.0/solar/prediction,"What is the hourly forecast for a photovoltaic array in Paris, France, with 5,500W capacity, 20% system losses, and panels oriented 45 degrees southeast?","{'lat': 48.8566, 'lon': 2.3522, 'wp': 5500, 'loss': 20, 'az': -45}",,,,,,,
21,SolarEnergyPrediction,/v2.0/solar/prediction,Please provide the predicted solar output for my plant with ID '0xAb425D74eA0113d11c3092E47a4C0542C25973db' for the next 96 hours.,{'plant': '0xAb425D74eA0113d11c3092E47a4C0542C25973db'},,,,,,,
21,SolarEnergyPrediction,/v2.0/solar/prediction,"Can you forecast the PV generation for a system in Rome with 6,800 Watt-Peak, 13% losses, and a 20-degree tilt, formatted like forecast.solar?","{'lat': 41.9028, 'lon': 12.4964, 'wp': 6800, 'loss': 13, 'deg': 20, 'decoration': 'forecast.solar'}",,,,,,,
22,Spotify,Artist albums,Can you show me all the albums released by Taylor Swift?,{'id': '06HL4z0CvFAxyc27GXpf02'},,,,,,,
22,Spotify,Artist albums,List the first 10 albums from Ed Sheeran's discography.,"{'id': '6eUKZXaKkcviH0Ku9w2n3V', 'limit': 10}",,,,,,,
22,Spotify,Artist albums,"I want to browse through the albums by BTS, but start from the 20th one.","{'id': '3Nrfpe0tUJi4K4DXYWgMUX', 'offset': 20}",,,,,,,
22,Spotify,Artist albums,Give me a list of 5 albums by Billie Eilish.,"{'id': '6qqNVTkY8uBg9cP3Jd7DAH', 'limit': 5}",,,,,,,
22,Spotify,Artist albums,What albums has The Weeknd released?,{'id': '1Xyo4u8uXC1ZmMpatF05PJ'},,,,,,,
22,Spotify,Artist albums,Show me the next 15 albums from Coldplay after the first 10.,"{'id': '4gzpq5DPGxSnKTe4SA8HAU', 'offset': 10, 'limit': 15}",,,,,,,
22,Spotify,Artist albums,Could you pull up all the albums by Ariana Grande?,{'id': '66CXWjxzNUsdJxJ2JdwvnR'},,,,,,,
22,Spotify,Artist albums,Find the first 3 albums released by Imagine Dragons.,"{'id': '53XhwfbYqKCa1cC15pYq2q', 'limit': 3}",,,,,,,
22,Spotify,Artist albums,"I’d like to see the albums from Drake, starting at album number 5.","{'id': '3TVXtAsR1Inumwj472S9r4', 'offset': 5}",,,,,,,
22,Spotify,Artist albums,Retrieve a list of 8 albums by Lady Gaga.,"{'id': '1HY2Jd0NmPuamShAr6KMms', 'limit': 8}",,,,,,,
23,Streaming Availability,Search Basic (FREE),Can you find French-language crime series available on Netflix and Hulu in Canada?,"{'services': 'netflix,hulu', 'country': 'ca', 'show_original_language': 'fr', 'genre': '80', 'show_type': 'series'}",,,,,,,
23,Streaming Availability,Search Basic (FREE),Show me all animated movies with the keyword 'robot' that I can rent on Prime Video or Apple TV in the United States.,"{'services': 'prime.rent,apple.rent', 'country': 'us', 'genre': '16', 'keyword': 'robot', 'show_type': 'movie'}",,,,,,,
23,Streaming Availability,Search Basic (FREE),List the top-rated documentaries in Spanish available on Disney+ in Mexico.,"{'services': 'disney', 'country': 'mx', 'show_original_language': 'es', 'genre': '99', 'show_type': 'movie'}",,,,,,,
23,Streaming Availability,Search Basic (FREE),I want to watch romantic comedies on Netflix or Peacock for free in the UK. What are my options?,"{'services': 'netflix,peacock.free', 'country': 'gb', 'genre': '10749', 'show_type': 'movie'}",,,,,,,
23,Streaming Availability,Search Basic (FREE),Find me Korean-language thriller series available through the HBO addon on Hulu in the US.,"{'services': 'hulu.addon.hbo', 'country': 'us', 'show_original_language': 'ko', 'genre': '53', 'show_type': 'series'}",,,,,,,
23,Streaming Availability,Search Basic (FREE),Are there any science fiction movies with the word 'alien' in the title on Netflix or Prime Video in Australia?,"{'services': 'netflix,prime', 'country': 'au', 'genre': '878', 'keyword': 'alien', 'show_type': 'movie'}",,,,,,,
23,Streaming Availability,Search Basic (FREE),Give me a list of German-language family movies available to buy on Apple TV in Germany.,"{'services': 'apple.buy', 'country': 'de', 'show_original_language': 'de', 'genre': '10751', 'show_type': 'movie'}",,,,,,,
23,Streaming Availability,Search Basic (FREE),What horror series are streaming on Disney+ and Hulu in Japan?,"{'services': 'disney,hulu', 'country': 'jp', 'genre': '27', 'show_type': 'series'}",,,,,,,
23,Streaming Availability,Search Basic (FREE),Can you show me action movies in Italian available on Netflix in Italy?,"{'services': 'netflix', 'country': 'it', 'show_original_language': 'it', 'genre': '28', 'show_type': 'movie'}",,,,,,,
23,Streaming Availability,Search Basic (FREE),Find all biographical dramas with the keyword 'musician' on Prime Video and Disney+ in India.,"{'services': 'prime,disney', 'country': 'in', 'genre': '18', 'keyword': 'musician', 'show_type': 'movie'}",,,,,,,
24,SynWave,Upload a new file,Can you upload the scanned copy of my passport and set it to expire in 10 minutes?,"{'file': 'scanned_passport.pdf', 'expiration_seconds': 600}",,,,,,,
24,SynWave,Upload a new file,Please store the final project report and restrict access to only three downloads.,"{'file': 'final_project_report.docx', 'download_limit': 3}",,,,,,,
24,SynWave,Upload a new file,I want to upload the wedding video and protect it with the username 'family' and password 'June2024'.,"{'file': 'wedding_video.mp4', 'auth_username': 'family', 'auth_password': 'June2024'}",,,,,,,
24,SynWave,Upload a new file,Could you save the tax return PDF and make it available for just one hour?,"{'file': 'tax_return_2023.pdf', 'expiration_seconds': 3600}",,,,,,,
24,SynWave,Upload a new file,Upload the conference presentation slides and set a download limit of 10.,"{'file': 'conference_slides.pptx', 'download_limit': 10}",,,,,,,
24,SynWave,Upload a new file,I need to upload the family reunion photo album and ensure it expires after 24 hours.,"{'file': 'reunion_album.zip', 'expiration_seconds': 86400}",,,,,,,
24,SynWave,Upload a new file,Can you upload the signed lease agreement and require the username 'tenant' and password 'Lease2024' for access?,"{'file': 'lease_agreement_signed.pdf', 'auth_username': 'tenant', 'auth_password': 'Lease2024'}",,,,,,,
24,SynWave,Upload a new file,Please store the backup of my phone contacts and set it to expire in 30 minutes.,"{'file': 'contacts_backup.vcf', 'expiration_seconds': 1800}",,,,,,,
24,SynWave,Upload a new file,Upload the recipe collection and allow it to be downloaded only twice.,"{'file': 'recipe_collection.docx', 'download_limit': 2}",,,,,,,
24,SynWave,Upload a new file,"I want to save the scanned medical records and protect them with the username 'doctor' and password 'Health2024', and make them expire in 2 hours.","{'file': 'medical_records.pdf', 'auth_username': 'doctor', 'auth_password': 'Health2024', 'expiration_seconds': 7200}",,,,,,,
25,Tasty,tips/list,Can you show me the latest tips for the Tasty lasagna recipe?,"{'id': 3562, 'from': 0}",,,,,,,
25,Tasty,tips/list,"I want to read 10 reviews for the chocolate chip cookies recipe, starting from the fifth one.","{'id': 3562, 'size': 10, 'from': 4}",,,,,,,
25,Tasty,tips/list,Give me the first 5 tips people have shared about the vegan chili recipe.,"{'id': 3562, 'size': 5, 'from': 0}",,,,,,,
25,Tasty,tips/list,What are some helpful suggestions for making the Tasty chicken parmesan?,{'id': 3562},,,,,,,
25,Tasty,tips/list,"List all the reviews for the banana bread recipe, but skip the first 20.","{'id': 3562, 'from': 20}",,,,,,,
25,Tasty,tips/list,Show me 15 user tips for the homemade pizza recipe.,"{'id': 3562, 'size': 15}",,,,,,,
25,Tasty,tips/list,Could you find the most recent 3 tips for the Tasty beef stew?,"{'id': 3562, 'size': 3, 'from': 0}",,,,,,,
25,Tasty,tips/list,I’d like to see tips 11 through 20 for the apple pie recipe.,"{'id': 3562, 'size': 10, 'from': 10}",,,,,,,
25,Tasty,tips/list,Pull up all the advice users have given for the shrimp tacos recipe.,{'id': 3562},,,,,,,
25,Tasty,tips/list,"Can you display the next 7 reviews for the Tasty pancakes, starting after the first 7?","{'id': 3562, 'size': 7, 'from': 7}",,,,,,,
26,TrackingPackage,TrackingPackage,Can you check the status of my FedEx package with tracking number 123456789012?,{'trackingNumber': '123456789012'},,,,,,,
26,TrackingPackage,TrackingPackage,Let me know where my UPS shipment 1Z999AA10123456784 is right now.,{'trackingNumber': '1Z999AA10123456784'},,,,,,,
26,TrackingPackage,TrackingPackage,Track my USPS parcel with tracking code 9400111899223856921456 and tell me its latest update.,{'trackingNumber': '9400111899223856921456'},,,,,,,
26,TrackingPackage,TrackingPackage,I need to find out if my DHL package 1234567890 has been delivered yet.,{'trackingNumber': '1234567890'},,,,,,,
26,TrackingPackage,TrackingPackage,Give me the current location of the package with tracking number 9274899991234567890123.,{'trackingNumber': '9274899991234567890123'},,,,,,,
26,TrackingPackage,TrackingPackage,Has my order with tracking number 612345678901 arrived at the local facility?,{'trackingNumber': '612345678901'},,,,,,,
26,TrackingPackage,TrackingPackage,Show me the delivery history for my FedEx package 449044304137821.,{'trackingNumber': '449044304137821'},,,,,,,
26,TrackingPackage,TrackingPackage,Is there any delay reported for my USPS shipment 9405509699937002387654?,{'trackingNumber': '9405509699937002387654'},,,,,,,
26,TrackingPackage,TrackingPackage,Please update me on the status of my UPS package 1Z12345E0291980793.,{'trackingNumber': '1Z12345E0291980793'},,,,,,,
26,TrackingPackage,TrackingPackage,Can you tell me when my DHL parcel 00340434161094000001 is expected to be delivered?,{'trackingNumber': '00340434161094000001'},,,,,,,
27,Veriphone,verify,Can you check if the number +447911123456 from the UK is valid?,"{'phone': '+447911123456', 'default_country': 'GB'}",,,,,,,
27,Veriphone,verify,I want to make sure the phone number +14155552671 is a real US number.,"{'phone': '+14155552671', 'default_country': 'US'}",,,,,,,
27,Veriphone,verify,Verify whether +919876543210 is a legitimate mobile number in India.,"{'phone': '+919876543210', 'default_country': 'IN'}",,,,,,,
27,Veriphone,verify,Is +33612345678 an active French phone number?,"{'phone': '+33612345678', 'default_country': 'FR'}",,,,,,,
27,Veriphone,verify,Please confirm if the German number +4915123456789 is valid.,"{'phone': '+4915123456789', 'default_country': 'DE'}",,,,,,,
27,Veriphone,verify,Let me know if +39061234567 is a working landline in Italy.,"{'phone': '+39061234567', 'default_country': 'IT'}",,,,,,,
27,Veriphone,verify,Check the authenticity of the Australian number +61412345678.,"{'phone': '+61412345678', 'default_country': 'AU'}",,,,,,,
27,Veriphone,verify,Is +5511987654321 a valid phone number in Brazil?,"{'phone': '+5511987654321', 'default_country': 'BR'}",,,,,,,
27,Veriphone,verify,I need to verify if +81312345678 is a real Tokyo number.,"{'phone': '+81312345678', 'default_country': 'JP'}",,,,,,,
27,Veriphone,verify,Tell me if the South African number +27821234567 is legitimate.,"{'phone': '+27821234567', 'default_country': 'ZA'}",,,,,,,
28,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]",Can you show me the latest images from the webcams at Times Square and Niagara Falls?,"{'webcamid': '1174567890,1234567891', 'show': 'webcams:image'}",,,,,,,
28,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]",I'd like to see a list of all available webcam categories.,"{'webcamid': '', 'show': 'categories'}",,,,,,,
28,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]","Give me the current view from the webcam overlooking the Eiffel Tower, and make sure the information is in French.","{'webcamid': '9876543210', 'lang': 'fr', 'show': 'webcams:image,location'}",,,,,,,
28,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]",What are the regions in Italy where webcams are available?,"{'webcamid': '', 'show': 'regions', 'lang': 'en'}",,,,,,,
28,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]",Pull up the webcam feed for the Sydney Opera House and the Great Barrier Reef.,"{'webcamid': '2345678901,3456789012', 'show': 'webcams:image'}",,,,,,,
28,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]",List all the countries that have webcams in your database.,"{'webcamid': '', 'show': 'countries'}",,,,,,,
28,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]",Could you provide the properties of the webcam located at Shibuya Crossing?,"{'webcamid': '4567890123', 'show': 'properties'}",,,,,,,
28,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]",Show me the webcam images and their locations for the Golden Gate Bridge and Mount Rushmore.,"{'webcamid': '5678901234,6789012345', 'show': 'webcams:image,location'}",,,,,,,
28,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]",I want to see which continents have webcams available.,"{'webcamid': '', 'show': 'continents'}",,,,,,,
28,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]","Display the latest image from the webcam at Machu Picchu, and please use Spanish for the details.","{'webcamid': '7890123456', 'lang': 'es', 'show': 'webcams:image,location'}",,,,,,,
29,Working days,/1.3/list_non_working_days,"Can you tell me all the non-working days in Germany between December 20, 2024 and January 5, 2025?","{'start_date': '2024-12-20', 'end_date': '2025-01-05', 'country_code': 'DE'}",,,,,,,
29,Working days,/1.3/list_non_working_days,List the weekends and public holidays in Japan for the month of April 2024.,"{'start_date': '2024-04-01', 'end_date': '2024-04-30', 'country_code': 'JP'}",,,,,,,
29,Working days,/1.3/list_non_working_days,"I need to know which days are considered non-working in Canada from July 1st to July 15th, 2024, using the 'Federal holidays' configuration.","{'start_date': '2024-07-01', 'end_date': '2024-07-15', 'country_code': 'CA', 'configuration': 'Federal holidays'}",,,,,,,
29,Working days,/1.3/list_non_working_days,"Show me the list of public holidays and weekends in the United Kingdom between May 1 and May 31, 2024.","{'start_date': '2024-05-01', 'end_date': '2024-05-31', 'country_code': 'GB'}",,,,,,,
29,Working days,/1.3/list_non_working_days,"Which days are non-working in India from August 10th to August 20th, 2024?","{'start_date': '2024-08-10', 'end_date': '2024-08-20', 'country_code': 'IN'}",,,,,,,
29,Working days,/1.3/list_non_working_days,Give me all the non-working days in France for the first two weeks of September 2024.,"{'start_date': '2024-09-01', 'end_date': '2024-09-14', 'country_code': 'FR'}",,,,,,,
29,Working days,/1.3/list_non_working_days,"Could you provide the list of weekends and holidays in Australia from December 24, 2024 to January 2, 2025?","{'start_date': '2024-12-24', 'end_date': '2025-01-02', 'country_code': 'AU'}",,,,,,,
29,Working days,/1.3/list_non_working_days,"Tell me which days are non-working in Brazil during the Carnival period, from February 9 to February 14, 2024.","{'start_date': '2024-02-09', 'end_date': '2024-02-14', 'country_code': 'BR'}",,,,,,,
29,Working days,/1.3/list_non_working_days,I want to see all the non-working days in Singapore for the entire month of October 2024.,"{'start_date': '2024-10-01', 'end_date': '2024-10-31', 'country_code': 'SG'}",,,,,,,
29,Working days,/1.3/list_non_working_days,"Identify the non-working days in South Africa between March 15 and March 31, 2024.","{'start_date': '2024-03-15', 'end_date': '2024-03-31', 'country_code': 'ZA'}",,,,,,,
30,Working days,/1.3/add_working_days,"If I start a project in Germany on 2024-07-01, when will it finish after 15 working days, not counting the first day?","{'country_code': 'DE', 'start_date': '2024-07-01', 'increment': 15, 'include_start': False}",,,,,,,
30,Working days,/1.3/add_working_days,"Add 7 working days to August 15, 2024 in Canada using the Ontario regional calendar.","{'country_code': 'CA', 'start_date': '2024-08-15', 'increment': 7, 'configuration': 'Ontario'}",,,,,,,
30,Working days,/1.3/add_working_days,"I need to know the date 20 working days before March 10, 2025 in the United Kingdom, excluding the start date.","{'country_code': 'GB', 'start_date': '2025-03-10', 'increment': -20, 'include_start': False}",,,,,,,
30,Working days,/1.3/add_working_days,"Tell me the deadline if I add 12 working days to September 5, 2024 in Australia, using the New South Wales calendar.","{'country_code': 'AU', 'start_date': '2024-09-05', 'increment': 12, 'configuration': 'New South Wales'}",,,,,,,
30,Working days,/1.3/add_working_days,"If I remove 5 working days from December 24, 2024 in the United States, what date do I get?","{'country_code': 'US', 'start_date': '2024-12-24', 'increment': -5}",,,,,,,
30,Working days,/1.3/add_working_days,"Could you calculate the date 30 working days after January 2, 2025 in India, including the start date?","{'country_code': 'IN', 'start_date': '2025-01-02', 'increment': 30, 'include_start': True}",,,,,,,
30,Working days,/1.3/add_working_days,"Let me know the result if I add 3 working days to April 10, 2024 in France, using the Paris configuration.","{'country_code': 'FR', 'start_date': '2024-04-10', 'increment': 3, 'configuration': 'Paris'}",,,,,,,
30,Working days,/1.3/add_working_days,"I want to find out what day it will be 10 working days after October 1, 2024 in Japan.","{'country_code': 'JP', 'start_date': '2024-10-01', 'increment': 10}",,,,,,,
30,Working days,/1.3/add_working_days,"Please subtract 8 working days from May 20, 2024 in Brazil, using the São Paulo calendar.","{'country_code': 'BR', 'start_date': '2024-05-20', 'increment': -8, 'configuration': 'São Paulo'}",,,,,,,
30,Working days,/1.3/add_working_days,"If I start my leave on November 18, 2024 in South Africa, when will I return after 14 working days, not counting the first day?","{'country_code': 'ZA', 'start_date': '2024-11-18', 'increment': 14, 'include_start': False}",,,,,,,
